loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,p_port_6.stopped,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,player_image_offer.stopped,player_name_offer.stopped,p_port_10.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,Instructions_Affinity_Score.stopped,p_port_8.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,21.176402419991792,0.0007939999923110008,0.11941789998672903,21.50703199999407,21.756775390030818,22.05674139992334,22.356826989818366,22.673394500045106,22.956759289978073,23.273414899827912,23.273414899827912,0.01932159997522831,0.11934270011261106,43.27364389994182,20.019564300077036,43.40681069996208,0.019459599861875176,0.13582149986177683,43.87346939998679,space,3.6561503000557423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.1880458998494,707.1880458998494,0.006753199966624379,0.09920509997755289,6.0,1.3938545999117196,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.6215725999791,708.6215725999791,0.0009838000405579805,0.09929820010438561,6.0,1.03262780001387,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,709.6885738999117,0.0003315000794827938,0.09790469985455275,715.704969599843,6.01455709990114,,715.8714062999934,715.8714062999934,0.06884159985929728,0.18118889979086816,6.014665699796751,721.9716254000086,721.9716254000086,721.9716254000086,0.06889819982461631,0.18142259982414544,727.6714767999947,727.8715911998879,6.014677899889648,6.114738099742681,733.8715699999593,12.014660599874333,733.9714203998446,733.9714203998446,,734.0047802999616,734.0047802999616,0.01465529971756041,0.11445639957673848,up,0.4531326999422163,734.5047486999538,2.7900096029043198e-05,0.09869310003705323,740.5216667000204,740.5216667000204,0.02456349995918572,0.11520890006795526,2.0,2.4583443999290466,,,,,,,721.8714953998569,721.8714953998569,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.0213562999852,743.0213562999852,0.006539399968460202,0.09914699988439679,2.0,0.9936309999320656,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.071725100046,744.071725100046,0.008327499963343143,0.11458120006136596,1.0,1.207039900124073,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.3046533998568,745.3046533998568,0.006513700122013688,0.09904440003447235,2.0,1.0604099999181926,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.404827499995,746.404827499995,0.007902699988335371,0.09751729993149638,6.0,2.12424820009619,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.5713682998903,748.5713682998903,0.006486700149253011,0.09918850008398294,2.0,1.827072799904272,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.4381641999353,750.4381641999353,0.00671169999986887,0.09903749986551702,2.0,0.7602013999130577,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.2380133999977,751.2380133999977,0.0012914999388158321,0.09783060010522604,6.0,1.8975557999219745,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,753.171682999935,0.00021209986880421638,0.09914890001527965,759.187988899881,6.01574349985458,,759.3549424998928,759.3549424998928,0.07630329974927008,0.1824884999077767,6.015601799823344,765.4546284000389,765.4546284000389,765.4546284000389,0.07338739978149533,0.1823260998353362,771.1546684999485,771.3546502999961,6.015684699639678,6.115600599674508,777.3546346998774,12.015612699789926,777.4546071998775,777.4546071998775,,777.487942900043,777.487942900043,0.01581219956278801,0.11558289965614676,up,0.8095400999300182,778.3546328998636,4.739989526569843e-05,0.09776460006833076,784.3714594999328,784.3714594999328,0.008871299913153052,0.11461970000527799,6.0,1.8064989999402314,,,,,,,765.3547461999115,765.3547461999115,784.3714594999328,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.2046453999355,786.2046453999355,0.00700360001064837,0.09820459992624819,2.0,1.0921604000031948,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.3380411998369,787.3380411998369,0.006668600020930171,0.09918080014176667,1.0,1.4271610998548567,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.8044183000457,788.8044183000457,0.006657700054347515,0.09908369998447597,2.0,1.0269519998691976,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.8712348998524,789.8712348998524,0.0068604000844061375,0.09916620003059506,1.0,1.193648299900815,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.1212532999925,791.1212532999925,0.008142600068822503,0.11413310002535582,2.0,0.7071859000716358,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.8545219998341,791.8545219998341,0.007182200206443667,0.09812039998359978,2.0,0.7585150999948382,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.6546512998175,792.6546512998175,0.0011515000369399786,0.09832199988886714,6.0,1.5651859000790864,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,794.2549570000265,0.00015360000543296337,0.09920119983144104,800.2545820998494,5.999229199951515,6.0990648998413235,800.4213401000015,800.4213401000015,0.053395999828353524,0.16603139974176884,5.999212899710983,806.5211124999914,806.5211124999914,806.5211124999914,0.05493879970163107,0.16573769971728325,812.221192699857,812.4211877000052,5.999097099760547,6.09909199969843,818.4211846999824,11.999107399722561,818.5212032999843,818.5212032999843,12.09913759981282,818.5544836998452,818.5544836998452,2.0599691197276115e-05,0.09899249952286482,up,0.2952272999100387,818.8878847998567,3.4499913454055786e-05,0.09808199992403388,824.9044272999745,824.9044272999745,0.025841000024229288,0.11480259988456964,7.0,2.723501200089231,,,,,,,806.421259299852,806.421259299852,,6.099173299735412,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.688155699987,827.688155699987,0.008305000141263008,0.11392520018853247,6.0,1.5733591001480818,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.287739199819,829.287739199819,0.007110100006684661,0.09740249998867512,6.0,2.058062299853191,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.4048503998201,831.4048503998201,0.008788299979642034,0.11433429992757738,6.0,0.6064806999638677,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.037922399817,832.037922399817,0.006410899804905057,0.09921409981325269,6.0,0.6271088998764753,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.7045589999761,832.7045589999761,0.007800299907103181,0.09821179998107255,6.0,0.7251087999902666,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.4711495998781,833.4711495998781,0.007043200079351664,0.0979021000675857,7.0,1.4253827999345958,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.9378221000079,834.9378221000079,0.001366599928587675,0.0977870998904109,2.0,3.097893500002101,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,838.0711435999256,0.00013830000534653664,0.09909630008041859,844.0877674999647,6.01564330002293,,844.2542600999586,844.2542600999586,0.07224459992721677,0.1823009999934584,6.015779499895871,850.3543163998984,850.3543163998984,850.3543163998984,0.07191759999841452,0.18243349995464087,856.0543945999816,856.2544849999249,6.015776499873027,6.115603599930182,862.2543466999196,12.015708899823949,862.3543457000051,862.3543457000051,,862.3876695998479,862.3876695998479,0.015779299894347787,0.1156464999075979,down,1.2373871998861432,863.6876954999752,4.520011134445667e-05,0.11439189990051091,869.7045289999805,869.7045289999805,0.009102900046855211,0.11461940011940897,6.0,1.8400439000688493,,,,,,,850.2543915999122,850.2543915999122,869.7045289999805,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.57103799982,871.57103799982,0.006435000104829669,0.09922580001875758,6.0,0.7270339000970125,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.3376193998847,872.3376193998847,0.007338100112974644,0.09816300007514656,7.0,1.458367699990049,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.8378146998584,873.8378146998584,0.007549300091341138,0.09822480008006096,6.0,1.058347700163722,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.9375747998711,874.9375747998711,0.008110699942335486,0.09826510003767908,6.0,1.82442760001868,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.8042825998273,876.8042825998273,0.00628019985742867,0.09883639984764159,2.0,2.5267252000048757,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.3707850999199,879.3707850999199,0.007706000003963709,0.09788810019381344,7.0,1.3914745000656694,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.8042788999155,880.8042788999155,0.0012340999674052,0.0982039999216795,2.0,1.6650276998989284,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,882.5045105000027,0.0005073000211268663,0.09740650001913309,888.5042407999281,6.030664500081912,,888.7044343999587,888.7044343999587,0.08448809990659356,0.197569299954921,6.030625100014731,894.8042917998973,894.8042917998973,894.8042917998973,0.08450759993866086,0.19754139985889196,900.5042047000024,900.7043460998684,6.0307604998815805,6.130487599875778,906.7044013999403,12.030799399828538,906.8042788999155,906.8042788999155,,906.8375599000137,906.8375599000137,0.030796499690040946,0.1306053998414427,up,0.9316400999668986,907.8041713999119,3.700004890561104e-05,0.09782300004735589,913.8210181000177,913.8210181000177,0.010208900086581707,0.11456479993648827,1.0,2.3054260001517832,,,,,,,894.7042463999242,894.7042463999242,913.8210181000177,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.1708573999349,916.1708573999349,0.010630799923092127,0.11460279999300838,2.0,1.0382271998096257,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.2541926000267,917.2541926000267,0.009115800028666854,0.11485609994269907,2.0,0.9399268999695778,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.2207601999398,918.2207601999398,0.0077333999797701836,0.09798489999957383,1.0,1.257937500020489,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.5376508999616,919.5376508999616,0.01106729987077415,0.11603110004216433,2.0,1.0058895000256598,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.5710096999537,920.5710096999537,0.00813069986179471,0.09916789992712438,2.0,0.9253252001944929,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.5374984999653,921.5374984999653,0.0077267000451684,0.09805690008215606,6.0,1.0916740999091417,,,,,,,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.6708170999773,922.6708170999773,0.0006830000784248114,0.09912839997559786,6.0,0.9995938001666218,,,,,669,Moral,2024-02-20_12h32.56.620,MoralCondition_v2,2022.2.5,30.036091362465715,
