loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,Instructions_Affinity_Score.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,20.927847961895168,0.0008530998602509499,0.10506050009280443,21.257295600138605,21.524100810056552,22.1071761099156,22.423960799816996,22.707243510289118,23.040474799927324,23.040474799927324,0.004858799744397402,0.10508489981293678,38.05732210027054,15.021767599973828,38.14060499984771,0.005096099805086851,0.10503899957984686,38.60729780001566,space,1.564391900319606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.9563539000228,866.9563539000228,0.007590899709612131,0.09785129968076944,4.0,1.3587754997424781,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.3563446002081,868.3563446002081,0.0019169999286532402,0.09702679980546236,6.0,2.5963334999978542,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,870.9900242998265,0.00013539986684918404,0.09899380011484027,876.9728812002577,6.015590699855238,877.1562299998477,877.1562299998477,0.06481429981067777,0.1657301001250744,5.999272699933499,883.256286200136,883.256286200136,883.256286200136,0.05441610002890229,0.1656805998645723,888.9564911001362,889.1895983000286,6.03231929987669,6.132281200028956,895.1894748001359,12.03213860001415,895.2894393000752,895.2894393000752,0.015381899662315845,0.09878909960389137,up,0.8794015999883413,896.2061513001099,4.770001396536827e-05,0.09897230006754398,902.2229837002233,902.2229837002233,0.02666490012779832,0.11574849998578429,6.0,3.073650599922985,,,,,,,895.2394619998522,895.2394619998522,6.099053699988872,,883.1564485002309,883.1564485002309,6.099197099916637,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.3396638999693,905.3396638999693,0.007114399690181017,0.09802949987351894,5.0,1.8587502003647387,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.2563785999082,907.2563785999082,0.00840020040050149,0.11446369998157024,6.0,3.8736111000180244,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.1562242000364,911.1562242000364,0.006798299960792065,0.09919050009921193,5.0,2.0267195999622345,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.2228733999655,913.2228733999655,0.006215299945324659,0.09890550002455711,6.0,1.8606038000434637,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.1229371000081,915.1229371000081,0.007231999654322863,0.09843620005995035,3.0,3.859004700090736,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.0397672001272,919.0397672001272,0.00824600039049983,0.11483990028500557,5.0,1.6741601997055113,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.7396527002566,920.7396527002566,0.0006556999869644642,0.09936679992824793,6.0,2.3330803997814655,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,923.1065050000325,0.000264500267803669,0.09841860039159656,929.0894565000199,6.0147844003513455,929.2893452001736,929.2893452001736,0.08082240028306842,0.18167980015277863,6.014764999970794,935.3894493002445,935.3894493002445,935.3894493002445,0.07469400018453598,0.18143119988963008,941.0894821998663,941.2894767001271,6.014804999809712,6.114944000262767,947.2895324998535,12.014882099814713,947.4225889001973,947.4225889001973,0.014946799725294113,0.13137289974838495,up,0.6666450002230704,948.1394118000753,8.990010246634483e-05,0.09757169988006353,954.1727094999515,954.1727094999515,0.028219999745488167,0.13152780011296272,6.0,3.170515100006014,,,,,,,947.3894052002579,947.3894052002579,,,935.2897041002288,935.2897041002288,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.372760000173,957.372760000173,0.006987399887293577,0.09717269986867905,5.0,4.49110719980672,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.9058789000846,961.9058789000846,0.007945300079882145,0.09756920021027327,4.0,2.290809200145304,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.2393736001104,964.2393736001104,0.0062061999924480915,0.09882479999214411,6.0,2.0936546996235847,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.3726147999987,966.3726147999987,0.006480999756604433,0.09933439968153834,7.0,1.5939690000377595,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.0058845002204,968.0058845002204,0.006642700172960758,0.09934129985049367,6.0,2.226962000131607,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.2727359998971,970.2727359998971,0.0075044999830424786,0.0976899997331202,2.0,2.1916033001616597,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.5059545999393,972.5059545999393,0.001256799791008234,0.09809589991346002,7.0,3.0310909003019333,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,975.5728384000249,0.0002576000988483429,0.09759239992126822,981.5893135000952,6.014443899970502,981.7724794000387,981.7724794000387,0.09301119996234775,0.1978796999901533,6.031114500015974,987.8725951998495,987.8725951998495,987.8725951998495,0.09252669988200068,0.19811940006911755,993.5728744999506,993.772541299928,6.030985299963504,6.131210499908775,999.7726203999482,12.031157999765128,999.8724169000052,999.8724169000052,0.014353599864989519,0.09772989992052317,up,1.0804133000783622,1001.0059314998798,4.3999869376420975e-05,0.09795300010591745,1007.0227248002775,1007.0227248002775,0.00930589996278286,0.11472730012610555,1.0,3.1398355001583695,,,,,,,999.85574979987,999.85574979987,,1007.0227248002775,987.7728844000958,987.7728844000958,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.1892483001575,1010.1892483001575,0.007104000076651573,0.09940499998629093,7.0,1.9598880000412464,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.1891765999608,1012.1891765999608,0.0065751997753977776,0.09914449974894524,6.0,1.5936194998212159,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.8392822998576,1013.8392822998576,0.008612300269305706,0.11481710011139512,4.0,1.64057149970904,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.5058574001305,1015.5058574001305,0.007277800235897303,0.09821079997345805,5.0,1.8252622000873089,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.372498600278,1017.372498600278,0.006551600061357021,0.09917639987543225,7.0,1.6270677000284195,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.0392060000449,1019.0392060000449,0.0069450996816158295,0.09935549972578883,4.0,3.2933889999985695,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.3724952000193,1022.3724952000193,0.0010709003545343876,0.09826680039986968,7.0,2.0656844000332057,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1024.4727377998643,0.00030030030757188797,0.09790390031412244,1030.4891448998824,6.014424500055611,1030.672695599962,1030.672695599962,0.09591459995135665,0.19777400000020862,6.031097299885005,1036.7726473002695,1036.7726473002695,1036.7726473002695,0.09001610008999705,0.19788900017738342,1042.4724306999706,1042.6724486001767,6.031079700216651,6.131056000012904,1048.672406699974,12.031038300134242,1048.805777200032,1048.805777200032,0.03126729978248477,0.13098039990291,down,0.8991442997939885,1049.7558703999966,4.6900007873773575e-05,0.09800950018689036,1055.7555276998319,1055.7555276998319,0.008886499796062708,0.09812219999730587,6.0,4.190573199652135,,,,,,,1048.7724350998178,1048.7724350998178,,1055.7555276998319,1036.6724522002041,1036.6724522002041,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.0056829000823,1060.0056829000823,0.009377199690788984,0.11481940001249313,5.0,2.006459499709308,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.0392764001153,1062.0392764001153,0.007521099876612425,0.0979820997454226,1.0,3.15799369988963,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.255768199917,1065.255768199917,0.010087700095027685,0.11495750024914742,5.0,2.205638200044632,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.5056489999406,1067.5056489999406,0.007816500030457973,0.11398769961670041,2.0,2.3075614999979734,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.83896380011,1069.83896380011,0.006446699611842632,0.09878239966928959,3.0,2.3264933000318706,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.2055303002708,1072.2055303002708,0.007644100114703178,0.09781700000166893,6.0,2.091267599724233,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.3391040000133,1074.3391040000133,0.0011544004082679749,0.09818730037659407,2.0,3.231309300288558,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1077.605967100244,0.00034169992431998253,0.09782769996672869,1083.6223013000563,6.014465000014752,1083.7890201001428,1083.7890201001428,0.07216320000588894,0.18117949971929193,6.014784200116992,1089.8888429999352,1089.8888429999352,1089.8888429999352,0.07342429971322417,0.18135059997439384,1095.5890458002687,1095.788945000153,6.014505899976939,6.114446399733424,1101.788984700106,12.014550299849361,1101.9222622001544,1101.9222622001544,0.014733599498867989,0.11441389983519912,up,0.8703157003037632,1102.8555601001717,4.7800131142139435e-05,0.09803880006074905,1108.8722198000178,1108.8722198000178,0.010518900118768215,0.11468530027195811,5.0,4.271717200055718,,,,,,,1101.8890137001872,1101.8890137001872,,1108.8722198000178,1089.78891450027,1089.78891450027,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.1720126001164,1113.1720126001164,0.006457400042563677,0.09911609999835491,6.0,4.260198900010437,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.4721348001622,1117.4721348001622,0.008121500257402658,0.09884029999375343,6.0,2.0248108999803662,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.5557988001965,1119.5557988001965,0.009890600107610226,0.11422709980979562,5.0,2.5385447000153363,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.1391003001481,1122.1391003001481,0.00801560003310442,0.1141273002140224,6.0,2.8404203997924924,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.0054115001112,1125.0054115001112,0.006972999777644873,0.09815039997920394,5.0,2.5256528998725116,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.5719810998999,1127.5719810998999,0.007323400117456913,0.09810499986633658,2.0,3.0252745002508163,,,,,,,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.6388698001392,1130.6388698001392,0.001765699591487646,0.09781249985098839,6.0,3.1306173000484705,,,,,,,,,7394,Moral,2025-02-20_11h45.22.099,MoralCondition_v2,2022.2.5,29.944252802788412,
