loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,p_port_3.stopped,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,p_port_10.stopped,p_port_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.3699855990708,953.3699855990708,0.008247500285506248,0.09776020050048828,3.0,3.0903312992304564,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.5202915985137,956.5202915985137,0.007939599454402924,0.11426759883761406,5.0,2.840770099312067,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.3866719994694,959.3866719994694,0.0006706994026899338,0.09924669936299324,2.0,3.266204299405217,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,962.6871074996889,0.0002931002527475357,0.0978603009134531,968.7033436987549,6.0145593006163836,968.8699629995972,968.8699629995972,0.07482590153813362,0.18121700175106525,6.014729600399733,974.9531651996076,974.9531651996076,974.9531651996076,0.06385980173945427,0.16446770168840885,980.6532972995192,980.8866873998195,6.031205302104354,6.131290800869465,986.8867013994604,12.031301701441407,987.0034427996725,987.0034427996725,0.014570601284503937,0.11446540243923664,up,0.7517037019133568,987.8032529000193,6.079860031604767e-05,0.09782589972019196,,993.8200016990304,993.8200016990304,0.02631259895861149,0.11462399922311306,2.0,2.2889456003904343,,,,,,,986.9364390987903,986.9364390987903,974.8531761988997,974.8531761988997,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.153287999332,996.153287999332,0.007077999413013458,0.09808919951319695,2.0,2.0921246986836195,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.2867802996188,998.2867802996188,0.00744829885661602,0.09768869914114475,6.0,2.624704100191593,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.9533165991306,1000.9533165991306,0.006375100463628769,0.09868250042200089,2.0,2.693335799500346,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.686832299456,1003.686832299456,0.00739390030503273,0.09797590039670467,2.0,1.624983999878168,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.3531825002283,1005.3531825002283,0.006561599671840668,0.0993970986455679,5.0,2.4937640000134706,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.8866989985108,1007.8866989985108,0.007192900404334068,0.09817999973893166,2.0,2.825263701379299,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.7531060986221,1010.7531060986221,0.0006645005196332932,0.09912390075623989,6.0,2.8332433998584747,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1013.6200587991625,0.00016120076179504395,0.09918010048568249,1019.6364760994911,6.015743000432849,1019.8031244985759,1019.8031244985759,0.07694450207054615,0.18239890038967133,6.015758400782943,1025.903067899868,1025.903067899868,1025.903067899868,0.06913230195641518,0.1826598010957241,1031.6031153984368,1031.8031471986324,6.015748901292682,6.115768302232027,1037.8031829986721,12.01577790081501,1037.9363172985613,1037.9363172985613,0.015821002423763275,0.11568150110542774,up,1.706368900835514,1039.7030966989696,5.1099807024002075e-05,0.09769649989902973,,1045.7196173984557,1045.7196173984557,0.02453869953751564,0.11419449932873249,2.0,3.0242208000272512,,,,,,,1037.9030785989016,1037.9030785989016,1025.8030955996364,1025.8030955996364,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.786373399198,1048.786373399198,0.007936500012874603,0.09755129925906658,2.0,2.1241558995097876,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.9529888983816,1050.9529888983816,0.006608201190829277,0.09933659993112087,2.0,1.127013299614191,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.1195652000606,1052.1195652000606,0.007812298834323883,0.097418999299407,2.0,0.8905228991061449,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.0530425999314,1053.0530425999314,0.006646500900387764,0.09926879964768887,5.0,2.6268911994993687,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.7195503991097,1055.7195503991097,0.0064713004976511,0.09900070168077946,6.0,1.8603457994759083,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.6366069987416,1057.6366069987416,0.007808299735188484,0.11422610096633434,2.0,3.373830199241638,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.0365070998669,1061.0365070998669,0.0013028010725975037,0.09799620136618614,6.0,2.6313712000846863,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1063.7032875996083,0.00013369880616664886,0.09946109913289547,1069.7197847999632,6.015749400481582,1069.8861667998135,1069.8861667998135,0.07936069928109646,0.1826985999941826,6.015781300142407,1075.986244900152,1075.986244900152,1075.986244900152,0.07570539973676205,0.18253410048782825,1081.6860574986786,1081.886191399768,6.015718899667263,6.115446301177144,1087.8862275984138,12.015719000250101,1088.0196096990258,1088.0196096990258,0.015965601429343224,0.1156747005879879,down,0.879610002040863,1088.9530537985265,3.970041871070862e-05,0.09792689979076385,1094.9526591990143,1094.9526591990143,1094.9526591990143,0.0086435005068779,0.09770370088517666,2.0,3.7567631006240845,,,,,,,1087.9863746985793,1087.9863746985793,1075.8862777985632,1075.8862777985632,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.7527462989092,1098.7527462989092,0.007539799436926842,0.09735170006752014,5.0,2.6573644001036882,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.4526983983815,1101.4526983983815,0.007487200200557709,0.09804279915988445,6.0,3.4579437002539635,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.9528516996652,1104.9528516996652,0.0069864001125097275,0.0980428010225296,5.0,2.4587744995951653,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.4528883993626,1107.4528883993626,0.008273899555206299,0.0976295992732048,5.0,2.1570271998643875,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.6527974996716,1109.6527974996716,0.007184000685811043,0.09924419969320297,4.0,3.293113499879837,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.9862030986696,1112.9862030986696,0.007336799055337906,0.09927709959447384,2.0,2.0930082984268665,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.1197151001543,1115.1197151001543,0.00048450008034706116,0.09945820085704327,2.0,3.7336141001433134,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1118.8865898996592,0.00024949945509433746,0.09799630008637905,1124.9028425998986,6.014529298990965,1125.086053898558,1125.086053898558,0.08291099965572357,0.19812799990177155,6.031242899596691,1131.1860702000558,1131.1860702000558,1131.1860702000558,0.09141420014202595,0.1978278011083603,1136.8860864993185,1137.086041599512,6.031102500855923,6.131436599418521,1143.0859797988087,12.031019400805235,1143.2194229997694,1143.2194229997694,0.03132440149784088,0.13109390065073967,up,0.4393861014395952,1143.7195350993425,3.970041871070862e-05,0.09810930117964745,1149.7364520989358,1149.7364520989358,1149.7364520989358,0.009456200525164604,0.11474950052797794,2.0,4.973043700680137,,,,,,,1143.1860581990331,1143.1860581990331,1131.0862408988178,1131.0862408988178,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.7359213996679,1154.7359213996679,0.007534300908446312,0.09749880060553551,6.0,2.7916062008589506,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.5693120993674,1157.5693120993674,0.005583900958299637,0.09942450001835823,2.0,2.4947475995868444,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.1027274988592,1160.1027274988592,0.0069135986268520355,0.09851150028407574,5.0,2.7263556998223066,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.8693512994796,1162.8693512994796,0.007403099909424782,0.09783470071852207,2.0,2.9580716993659735,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.8694885987788,1165.8694885987788,0.007366400212049484,0.09781389869749546,2.0,1.824626099318266,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.7530221994966,1167.7530221994966,0.007499799132347107,0.11415600031614304,2.0,1.9076724015176296,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.6860716994852,1169.6860716994852,0.0007020998746156693,0.09924690052866936,6.0,4.599617298692465,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1174.3195153996348,0.00020249933004379272,0.0985947996377945,1180.3024255987257,6.014795700088143,1180.4858979992568,1180.4858979992568,0.06026989966630936,0.16509199887514114,6.031630700454116,1186.6193150989711,1186.6193150989711,1186.6193150989711,0.08883370086550713,0.19832370057702065,1192.3192290998995,1192.5194182991982,6.031842900440097,6.1316021997481585,1198.5192481987178,12.031680999323726,1198.6525627989322,1198.6525627989322,0.03185250051319599,0.13156550005078316,down,1.8941356018185616,1200.5857192985713,5.199946463108063e-05,0.09789379872381687,,1206.6024014987051,1206.6024014987051,0.025277798995375633,0.11457189917564392,6.0,2.856939500197768,,,,,,,1198.6191907990724,1198.6191907990724,1186.485897898674,1186.485897898674,,,6.0984078999608755,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.502502599731,1209.502502599731,0.006721599027514458,0.09904859960079193,6.0,2.2598626986145973,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.8024491984397,1211.8024491984397,0.007253199815750122,0.09835050068795681,2.0,2.9917321000248194,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.8358444999903,1214.8358444999903,0.006962200626730919,0.09784500114619732,5.0,2.1254869997501373,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217.0194308999926,1217.0194308999926,0.00936719961464405,0.11427129991352558,3.0,4.505702400580049,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.552542699501,1221.552542699501,0.007375599816441536,0.09776460006833076,6.0,2.658075200393796,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.252567799762,1224.252567799762,0.007427399978041649,0.09789140149950981,5.0,3.591475000604987,,,,,,,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.88591449894,1227.88591449894,0.001253100112080574,0.09775920026004314,3.0,6.5312200002372265,,,,,,,,6466,Moral,2024-07-03_09h26.51.931,MoralCondition_v2,2022.2.5,30.0036034217876,
