loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,player_image_offer.stopped,player_name_offer.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,player_image_intro.stopped,player_name_intro.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,761.2195307000075,0.00015600002370774746,0.09914380009286106,767.2359137998428,6.015788500197232,767.4027183998842,767.4027183998842,0.07147770002484322,0.18255929998122156,6.015835199970752,773.5027101000305,773.5027101000305,773.5027101000305,0.07269759988412261,0.18271239986643195,779.20255359984,779.4025735999458,6.015857499791309,6.115872499998659,785.402517199982,12.015766599914059,785.5025265999138,785.5025265999138,785.5358275000472,785.5358275000472,0.015993999782949686,0.1157316998578608,up,0.48697270010598004,786.0691924998537,4.789978265762329e-05,0.09805809985846281,,792.0859723999165,792.0859723999165,0.02466879994608462,0.11470119981095195,2.0,1.757848200155422,,,,,,,,,,773.4025504998863,773.4025504998863,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.8856860999949,793.8856860999949,0.006487600039690733,0.09898010012693703,2.0,0.593576000072062,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.5192427998409,794.5192427998409,0.007162699941545725,0.09940209984779358,2.0,0.7929926998913288,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.3692632999737,795.3692632999737,0.008440400008112192,0.11416639992967248,5.0,1.7072587998118252,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.1025427998975,797.1025427998975,0.007286699954420328,0.0981330000795424,2.0,1.1917389000300318,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.3359162998386,798.3359162998386,0.006813900079578161,0.09890920016914606,2.0,0.8923979999963194,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.2691724000033,799.2691724000033,0.007332999957725406,0.0977356000803411,6.0,1.5582942999899387,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.8690486999694,800.8690486999694,0.0012646999675780535,0.09800610016100109,6.0,1.9646302999462932,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,802.8694225999061,0.0002889998722821474,0.09783959994092584,808.8689971999265,6.030856099911034,809.0522559999954,809.0522559999954,0.06912979972548783,0.18106419988907874,6.014217699877918,815.1524541999679,815.1524541999679,815.1524541999679,0.0681909997947514,0.18119829962961376,820.8523607000243,821.0523632999975,6.0142754996195436,6.114284799667075,827.0526884999126,12.014606099808589,827.152310000034,827.152310000034,827.1856610998511,827.1856610998511,0.014378699706867337,0.11420869966968894,down,0.5492418000940233,827.7858092999086,4.109996370971203e-05,0.09800069988705218,833.802302399883,833.802302399883,833.802302399883,0.011956400005146861,0.1145835998468101,5.0,1.9034140000585467,,,,,,,,,,815.0524124000221,815.0524124000221,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.752557599917,835.752557599917,0.008537400048226118,0.1140924000646919,3.0,1.9398311998229474,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.7189670999069,837.7189670999069,0.007615499896928668,0.09928359999321401,4.0,1.8593268000986427,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.6189975999296,839.6189975999296,0.008000100031495094,0.09824050008319318,3.0,1.524043699959293,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.202422299888,841.202422299888,0.007841299986466765,0.11429270007647574,6.0,1.57394630019553,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.8022849999834,842.8022849999834,0.007561499951407313,0.09770059981383383,2.0,1.7908625998534262,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.6357376000378,844.6357376000378,0.0068510000128299,0.09925230010412633,2.0,0.6266733999364078,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.3023957000114,845.3023957000114,0.0007122999522835016,0.09918370004743338,3.0,2.199608900118619,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,847.5358994000126,0.0003385001327842474,0.09769379999488592,853.5522606999148,6.014348100172356,853.7187544000335,853.7187544000335,0.07044290006160736,0.18099589995108545,6.014334100065753,859.8192208998371,859.8192208998371,859.8192208998371,0.07159710000269115,0.18119209981523454,865.5191389999818,865.7190002000425,6.014461799990386,6.114275899948552,871.7188416998833,12.014366499846801,871.8188411998563,871.8188411998563,871.8521594000049,871.8521594000049,0.014461899874731898,0.1142717998009175,up,0.5786829001735896,872.4855205998756,4.569999873638153e-05,0.0980114999692887,878.4852509999182,878.4852509999182,878.4852509999182,0.008762900019064546,0.09796379995532334,2.0,2.056952000129968,,,,,,,,,,859.7188577998895,859.7188577998895,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.5855035998393,880.5855035998393,0.006661599967628717,0.0989067000336945,2.0,0.6599723000545055,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.3023104998283,881.3023104998283,0.008896899875253439,0.11446459987200797,5.0,1.4064535999204963,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.7355501998682,882.7355501998682,0.0074616000056266785,0.09768330003134906,2.0,1.657882999861613,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.4522927999496,884.4522927999496,0.007876500021666288,0.11427729995921254,2.0,0.6405368000268936,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.1188219999894,885.1188219999894,0.0077535000164061785,0.09942089999094605,6.0,1.2928259000182152,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.4519956998993,886.4519956998993,0.008951100055128336,0.09870530012995005,2.0,2.1910159001126885,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.6855631000362,888.6855631000362,0.0006610001437366009,0.09924060013145208,6.0,2.2330585999879986,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,890.9523479999043,0.0003597000613808632,0.09778270008973777,896.9687552000396,6.014321300201118,897.1355141999666,897.1355141999666,0.06917420006357133,0.18118750001303852,6.014397900085896,903.2354637999088,903.2354637999088,903.2354637999088,0.06857579993084073,0.1809431998990476,908.9353350000456,909.1353482999839,6.014299399917945,6.114242099924013,915.1353410999291,12.014322299975902,915.2353117000312,915.2353117000312,915.2686421000399,915.2686421000399,0.014485999708995223,0.11422879970632493,up,0.4493442000821233,915.7520921998657,5.110003985464573e-05,0.09792990004643798,921.7517574999947,921.7517574999947,921.7517574999947,0.004818599903956056,0.09757869993336499,2.0,1.760570599930361,,,,,,,,,,903.1353653999977,903.1353653999977,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.5685562998988,923.5685562998988,0.01003329991362989,0.11386730009689927,5.0,1.3382730998564512,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.935214899946,924.935214899946,0.007681999821215868,0.09766119997948408,2.0,0.9908946000505239,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.9854476000182,925.9854476000182,0.008505000034347177,0.114373599877581,6.0,1.4736369999591261,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.4854106998537,927.4854106998537,0.007266699802130461,0.09776969999074936,2.0,0.9583024999592453,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.4853188998532,928.4853188998532,0.006799499969929457,0.0993673000484705,2.0,0.8601309000514448,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.4020926998928,929.4020926998928,0.007741300156340003,0.11450150003656745,2.0,0.8077251999638975,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.2352902998682,930.2352902998682,0.0007096000481396914,0.09928930015303195,6.0,1.8995368999894708,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,932.1689138000365,0.0002812999300658703,0.09776609996333718,938.1685716998763,6.0310448000673205,938.3522260000464,938.3522260000464,0.0766028999350965,0.18116909987293184,6.014469699934125,944.4520004999358,944.4520004999358,944.4520004999358,0.07530129980295897,0.18100069975480437,950.1518872999586,950.3518307998311,6.014296099776402,6.114377799909562,956.3518429000396,12.014324399875477,956.4518472000491,956.4518472000491,956.4853409000207,956.4853409000207,0.014503199839964509,0.11409679963253438,up,0.43259140010923147,956.9518485998269,5.579995922744274e-05,0.09768379991874099,,962.9853650999721,962.9853650999721,0.025361400097608566,0.1310318000614643,6.0,1.3065303000621498,,,,,,,,,,944.351875500055,944.351875500055,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.3352083999198,964.3352083999198,0.008612199919298291,0.11475369986146688,6.0,0.7405469000805169,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.1018578000367,965.1018578000367,0.0072287998627871275,0.09785369993187487,2.0,1.2918401998467743,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.4350268000271,966.4350268000271,0.006795200053602457,0.09918130002915859,2.0,0.39366609998978674,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.8684716999996,966.8684716999996,0.009188700001686811,0.09929569996893406,2.0,0.49102730001322925,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.418502900051,967.418502900051,0.009537899866700172,0.11423909990116954,2.0,0.4388566999696195,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.885249099927,967.885249099927,0.006769699975848198,0.09912010002881289,2.0,0.5600787999574095,,,,,,,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.4853445000481,968.4853445000481,0.0007217000238597393,0.09940720000304282,6.0,1.4993813999462873,,,,,,6569,Moral,2024-08-10_10h06.00.863,MoralCondition_v2,2022.2.5,30.018527443419686,
