loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,connecting_message.started,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.4278010000126,690.4278010000126,0.0067390999756753445,0.09947999997530133,4.0,0.8273086000117473,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.2945122000528,691.2945122000528,0.007267699984367937,0.09924869996029884,4.0,0.8266092999838293,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.1779144000029,692.1779144000029,0.008692900009918958,0.11378250003326684,4.0,0.7729622999904677,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.9777101000072,692.9777101000072,0.0016237000236287713,0.09726629999931902,4.0,1.0303461999865249,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,694.0448821000173,0.00015029998030513525,0.099265499971807,700.0445055000018,5.999173499993049,700.211272900051,700.211272900051,0.0555803999886848,0.16588560002855957,5.999184900021646,706.3112558000139,706.3112558000139,706.3112558000139,0.05562350002583116,0.16603960003703833,712.0111380000017,712.2111223000102,718.2110892000492,11.999151400057599,718.3444562000223,718.3444562000223,-7.909996202215552e-05,0.09903420007321984,up,2.227416699985042,720.6277550000232,4.510005237534642e-05,0.09798000002047047,726.6276756000007,726.6276756000007,726.6276756000007,0.008587100019212812,0.09779420000268146,4.0,0.9235844000359066,,,,,,,718.3110812000232,718.3110812000232,706.2111424000468,706.2111424000468,6.099156399955973,6.099205399979837,12.099156100011896,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.5944550000131,727.5944550000131,0.00681089999852702,0.09911049995571375,4.0,0.4264596999855712,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.06128980004,728.06128980004,0.007811299990862608,0.09790300001623109,4.0,0.42448280000826344,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.5276153000304,728.5276153000304,0.007436399988364428,0.09910769999260083,4.0,0.4593728000181727,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.0445778000285,729.0445778000285,0.007721300004050136,0.11400230001891032,4.0,0.4739791000029072,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.544306900003,729.544306900003,0.0076855000224895775,0.09796820004703477,4.0,0.49138209997909144,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.0777564000455,730.0777564000455,0.006388999987393618,0.09919760003685951,4.0,0.593712100002449,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.7111049000523,730.7111049000523,0.0018210000125691295,0.0975602000253275,4.0,0.5633330999989994,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,731.311175800045,0.0003836000105366111,0.09758349996991456,737.3109935999964,6.030724200012628,737.4942666999996,737.4942666999996,0.07693590002600104,0.18080979998921975,6.014138400030788,743.5943425000296,743.5943425000296,743.5943425000296,0.07829130004392937,0.18072200001915917,749.2943338000332,749.4946755000274,755.4943761000177,12.014111400058027,755.62737870001,755.62737870001,0.01434060005703941,0.13058190006995574,up,1.8967672000289895,757.5777166000335,4.439998883754015e-05,0.09759590000612661,,763.5942550000036,763.5942550000036,0.02407729998230934,0.11396210000384599,4.0,1.1577844000421464,,,,,,,755.5944387000054,755.5944387000054,743.4943792000413,743.4943792000413,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.7942544000107,764.7942544000107,0.008154999988619238,0.09779289999278262,4.0,0.4571200999780558,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.294227800041,765.294227800041,0.007324800011701882,0.09775850002188236,4.0,0.8916422000038438,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.2275604000315,766.2275604000315,0.00654430000577122,0.09933709999313578,4.0,0.660602200019639,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.9275618999964,766.9275618999964,0.007435799983795732,0.09949769999366254,4.0,0.826242400042247,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.7941759999958,767.7941759999958,0.006453400012105703,0.09925710002426058,4.0,0.8604140999959782,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.6941287000082,768.6941287000082,0.0062540999497286975,0.09720259997993708,4.0,0.7919892000500113,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.5276471000398,769.5276471000398,0.0013855000142939389,0.09756560000823811,4.0,0.7306597999995574,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,770.2945100000361,0.0003166000242345035,0.09797220001928508,776.3108627000474,6.014561300049536,776.477440000046,776.477440000046,0.07064620003802702,0.181474800046999,6.01479530002689,782.5774404000258,782.5774404000258,782.5774404000258,0.06876000005286187,0.18132140004308894,788.2774941000389,788.4774635000504,794.477426700003,12.014486800064333,794.6108007000294,794.6108007000294,0.014700200117658824,0.11446290009189397,down,1.2568044000072405,795.9107442000532,5.3099996875971556e-05,0.09780980000505224,,801.9276226000511,801.9276226000511,0.025161499972455204,0.11462940002093092,4.0,1.1237493999651633,,,,,,,794.5774371000007,794.5774371000007,782.4774966000114,782.4774966000114,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.094046400045,803.094046400045,0.006601199973374605,0.09930780000286177,4.0,0.526948899962008,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.6607887000428,803.6607887000428,0.007440800021868199,0.09756329999072477,4.0,0.5246819999883883,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.2443321000319,804.2443321000319,0.008376599987968802,0.11446539999451488,4.0,0.7411591000272892,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.0109206000343,805.0109206000343,0.00643020001007244,0.09899979998590425,4.0,0.6269549999851733,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.694281700009,805.694281700009,0.00776349997613579,0.11439920001430437,4.0,0.8410973999998532,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.5609601000324,806.5609601000324,0.007251099974382669,0.09809799998765811,4.0,0.7253626000019722,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.3273841000046,807.3273841000046,0.0007024999940767884,0.099426599976141,4.0,1.066493000020273,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,808.4277580000344,0.0003111999831162393,0.09796620003180578,814.4273232000414,6.0311559999827296,814.627266400028,814.627266400028,0.09084250003797933,0.19783660001121461,6.03118730004644,820.7271664,820.7271664,820.7271664,0.08956630004104227,0.19779420003760606,826.4274435000261,826.6275769000058,832.627312000026,12.031131400028244,832.7606357000186,832.7606357000186,0.03130350005812943,0.1310761000495404,down,0.8189809999894351,833.6273004999966,4.710000939667225e-05,0.09784350002883002,839.6271269000135,839.6271269000135,839.6271269000135,0.008824300020933151,0.09763110004132614,4.0,0.9567333000013605,,,,,,,832.7273150000256,832.7273150000256,820.627336900041,820.627336900041,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.6275001000031,840.6275001000031,0.006658199999947101,0.0994222000008449,4.0,0.46077269996749237,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.1274379000533,841.1274379000533,0.006591000012122095,0.0994784000213258,4.0,0.5607952999998815,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.7274332000525,841.7274332000525,0.00723759998800233,0.09792089997790754,4.0,0.5583135000197217,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.3441947000101,842.3441947000101,0.008262499992270023,0.1141219999990426,4.0,0.6076728000189178,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.9771998000215,842.9771998000215,0.006748399988282472,0.09913930000038818,4.0,0.7269911000039428,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.7608337000129,843.7608337000129,0.0075576999806798995,0.11476730002323166,4.0,0.6745782000361942,,,,,,,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.4605700999964,844.4605700999964,0.0007201000116765499,0.09916370001155883,4.0,0.8664851999492384,,,,,,,,667,Moral,2024-02-12_11h19.38.780,MoralCondition_v2,2022.2.5,29.957250999903362,
