loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,player_image_offer.stopped,player_name_offer.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,Instructions_Affinity_Score.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,821.5593309998512,0.0003367997705936432,0.09781349962577224,827.5593571998179,6.031163999810815,827.7590228999034,827.7590228999034,0.08962509967386723,0.1976168998517096,6.030865199863911,833.859244399704,833.859244399704,833.859244399704,0.09100209968164563,0.19765969971194863,839.5591448000632,839.7591552999802,6.030931999441236,6.130916099529713,845.7592543000355,12.031053599435836,845.8591001001187,845.8591001001187,845.8925871998072,845.8925871998072,0.031021999660879374,0.13088299939408898,down,1.2668381999246776,847.2257987000048,1.4199875295162201e-05,0.11622079974040389,853.2425408000126,853.2425408000126,0.009808099828660488,0.11619090009480715,6.0,3.64093520026654,,,,,,,833.7591586997733,833.7591586997733,853.2425408000126,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.9090268998407,856.9090268998407,0.007469600066542625,0.0979949003085494,6.0,0.9579485999420285,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.9091702001169,857.9091702001169,0.006692399736493826,0.09934049984440207,6.0,1.2602328998036683,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.2093221000396,859.2093221000396,0.007040099706500769,0.09853799967095256,5.0,4.292678699828684,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.5424588997848,863.5424588997848,0.007008799817413092,0.0976744000799954,2.0,2.5251418999396265,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.1091513996944,866.1091513996944,0.0074767000041902065,0.0980534995906055,5.0,5.291515700053424,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.4423475000076,871.4423475000076,0.0070962002500891685,0.09738760022446513,6.0,1.2580312001518905,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.742458499968,872.742458499968,0.0012877997942268848,0.09769559977576137,1.0,2.364449499640614,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,875.1423899000511,0.00038720015436410904,0.09729310031980276,881.1423526997678,6.030581300146878,881.3759487001225,881.3759487001225,0.11581740016117692,0.23029390024021268,6.030536700040102,887.442641499918,887.442641499918,887.442641499918,0.08469770010560751,0.19695529993623495,893.1423788997345,893.3423353000544,6.0305201997980475,6.130505399778485,899.3423429001123,12.03050829982385,899.4423981998116,899.4423981998116,899.4758100998588,899.4758100998588,0.030813700053840876,0.1304297996684909,down,8.451773600187153,907.9756490001455,4.750024527311325e-05,0.09797220025211573,913.9922036998905,913.9922036998905,0.010480400174856186,0.11450390005484223,5.0,5.338339400012046,,,,,,,,,913.9922036998905,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.3589864000678,919.3589864000678,0.007915500085800886,0.09769729990512133,6.0,3.7574215000495315,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.1591016999446,923.1591016999446,0.007313099689781666,0.09805899998173118,6.0,1.425020500086248,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.6255509997718,924.6255509997718,0.006451599765568972,0.09893199987709522,2.0,1.4272452001459897,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.0921517000534,926.0921517000534,0.006467900238931179,0.09906879998743534,5.0,2.227059599943459,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.3760850001127,928.3760850001127,0.008628500159829855,0.11473819985985756,6.0,1.3402474001049995,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.7422112999484,929.7422112999484,0.007792300079017878,0.0978986001573503,6.0,1.1246633999980986,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.9088471997529,930.9088471997529,0.0011852001771330833,0.09797360002994537,2.0,3.098166400101036,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,934.0422430001199,0.0003575999289751053,0.0974914999678731,940.0588353998028,6.013950900174677,940.2256271000952,940.2256271000952,0.06880579981952906,0.18075909977778792,6.01391279976815,946.3255360997282,946.3255360997282,946.3255360997282,0.06879399996250868,0.18086649989709258,952.0255057001486,952.2254913998768,6.013959399890155,6.1138820997439325,958.2255695001222,12.014002799987793,958.3254812001251,958.3254812001251,958.3587972000241,958.3587972000241,0.014076799619942904,0.11386009957641363,up,2.769235400017351,961.1754669998772,4.850002005696297e-05,0.09786170022562146,967.20897219982,967.20897219982,0.02547350013628602,0.1314381998963654,5.0,5.0735583999194205,,,,,,,946.225551399868,946.225551399868,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.3085680999793,972.3085680999793,0.007512799929827452,0.09781229961663485,6.0,1.6245423997752368,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.9754910999909,973.9754910999909,0.006831100210547447,0.09914589999243617,2.0,1.6933683999814093,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.7087484998628,975.7087484998628,0.006543799769133329,0.09917999990284443,3.0,2.860450000036508,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.6089280000888,978.6089280000888,0.008320600260049105,0.098008600063622,2.0,1.3906716001220047,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.0422546998598,980.0422546998598,0.0092803998850286,0.09797189990058541,2.0,5.122954600024968,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.2091564000584,985.2091564000584,0.007366199977695942,0.09838900016620755,3.0,2.525226100347936,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.775485899765,987.775485899765,0.0006833998486399651,0.0990705001167953,6.0,1.7996621998026967,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,989.6089102998376,0.00014160014688968658,0.09903920022770762,995.5918438998051,6.0155040002427995,995.775416799821,995.775416799821,0.061272900085896254,0.16585580026730895,6.032333599869162,1001.9090378996916,1001.9090378996916,1001.9090378996916,0.09150000009685755,0.1992224999703467,1007.6086901999079,1007.8088515000418,5.9993018000386655,6.099101100116968,1013.8086341000162,12.03230750001967,1013.9086710000411,1013.9086710000411,1013.9419488999993,1013.9419488999993,0.032522200141102076,0.13229489978402853,up,1.3136470997706056,1015.3086006999947,2.510007470846176e-05,0.09839789988473058,1021.3254538998008,1021.3254538998008,0.00970020005479455,0.11506790015846491,2.0,1.7397544998675585,,,,,,,1001.7755975001492,1001.7755975001492,1021.3254538998008,6.099043700378388,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.0919665996917,1023.0919665996917,0.007335000205785036,0.09923030016943812,3.0,3.7594767999835312,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.9088403000496,1026.9088403000496,0.00838000001385808,0.11491850018501282,3.0,1.540698400232941,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.4752156999893,1028.4752156999893,0.006891400087624788,0.09916360024362803,2.0,1.7599280001595616,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.275119899772,1030.275119899772,0.008175699971616268,0.09792139986529946,2.0,1.4240604997612536,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.7419703998603,1031.7419703998603,0.0075090001337230206,0.09754229988902807,6.0,1.7910744999535382,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.5751037998125,1033.5751037998125,0.00715920003131032,0.09809250012040138,3.0,2.3922522999346256,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.0086346999742,1036.0086346999742,0.0006947997026145458,0.09909019991755486,6.0,1.6663450999185443,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1037.7086403998546,0.00017149979248642921,0.09923599986359477,1043.6917575998232,6.01553069986403,1043.875195699744,1043.875195699744,0.05454189982265234,0.16582199977710843,5.999042499810457,1049.97555870004,1049.97555870004,1049.97555870004,0.05465739965438843,0.165652499999851,1055.6751665999182,1055.9085272001103,6.03230859991163,6.13236889988184,1061.908473199699,12.032188499812037,1061.9751134999096,1061.9751134999096,1062.041775399819,1062.041775399819,0.03244499955326319,0.13218519976362586,down,0.46192270005121827,1062.5420127999969,4.449998959898949e-05,0.09826140012592077,1068.5416298997588,1068.5416298997588,0.007586800027638674,0.0980234001763165,6.0,6.124865400139242,,,,,,,1049.875186599791,1049.875186599791,1068.5416298997588,6.098870299756527,6.098972300067544,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.708501599729,1074.708501599729,0.00670200027525425,0.09948950028046966,5.0,2.294424199964851,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.0586230996996,1077.0586230996996,0.008133800234645605,0.11487120017409325,5.0,2.3408209001645446,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.4251208999194,1079.4251208999194,0.007391400169581175,0.09781960025429726,2.0,1.6917240996845067,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.1584243001416,1081.1584243001416,0.006651600357145071,0.09927040012553334,6.0,2.0934315999038517,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.3087514000945,1083.3087514000945,0.008038099855184555,0.11411979980766773,6.0,1.5069213001988828,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.858653599862,1084.858653599862,0.007987100165337324,0.11446789978072047,5.0,3.207431099843234,,,,,,,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.0918012997136,1088.0918012997136,0.0006913002580404282,0.09953470015898347,2.0,3.69989430019632,,,,,,,7461,Moral,2025-02-19_18h17.11.472,MoralCondition_v2,2022.2.5,29.959530664746445,
