loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,p_port_8.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.8896027002484,943.8896027002484,0.00681070052087307,0.09914319962263107,2.0,1.926623499020934,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.8562246002257,945.8562246002257,0.0070397984236478806,0.09730280004441738,5.0,1.3581256996840239,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.2560056000948,947.2560056000948,0.007487799972295761,0.09736020117998123,6.0,1.957592099905014,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.256105100736,949.256105100736,0.008017299696803093,0.09788419865071774,2.0,1.5575363989919424,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.8562599010766,950.8562599010766,0.007547300308942795,0.09790719859302044,3.0,1.7579294983297586,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.6562366001308,952.6562366001308,0.001199299469590187,0.09789679944515228,7.0,1.6314667984843254,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,954.3228582013398,0.000242600217461586,0.09790419973433018,960.339549601078,6.014645799994469,960.506221299991,960.506221299991,0.0759504996240139,0.18144560046494007,6.014520300552249,966.6061174999923,966.6061174999923,966.6061174999923,0.07651510089635849,0.1813305001705885,972.3063338007778,972.506101500243,6.014506600797176,6.1145339999347925,978.5060970000923,12.014504600316286,978.6393992006779,978.6393992006779,0.014707500115036964,0.11440630070865154,down,1.3142114989459515,980.0060493014753,4.7400593757629395e-05,0.09774439968168736,986.0061219017953,986.0061219017953,986.0061219017953,0.007294001057744026,0.0976209007203579,2.0,2.424678599461913,,,,,,,966.5061020012945,966.5061020012945,978.6060609016567,978.6060609016567,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.4728397000581,988.4728397000581,0.006662299856543541,0.099150400608778,5.0,1.8602047003805637,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.3728972002864,990.3728972002864,0.006791999563574791,0.09915710054337978,5.0,1.7601449992507696,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.1726524010301,992.1726524010301,0.0071606989949941635,0.09849769994616508,2.0,1.6925390996038914,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.9060538001359,993.9060538001359,0.007156699895858765,0.09824320115149021,5.0,5.858576500788331,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.8059094008058,999.8059094008058,0.006564900279045105,0.09912380017340183,3.0,2.7269821986556053,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.5727640017867,1002.5727640017867,0.006632698699831963,0.09913329966366291,3.0,2.4938537999987602,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.1058914009482,1005.1058914009482,0.0007013995200395584,0.09895169921219349,2.0,2.7327389009296894,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1007.872817100957,0.0003175996243953705,0.09744839929044247,1013.8725580014288,6.030735999345779,1014.0558804012835,1014.0558804012835,0.06724550016224384,0.18095600046217442,6.014099100604653,1020.139235900715,1020.139235900715,1020.139235900715,0.06541830115020275,0.16422370076179504,1025.8391389008611,1026.072553500533,6.030687300488353,6.130796201527119,1032.0724707003683,12.030651900917292,1032.2058555018157,1032.2058555018157,0.030824901536107063,0.13069370202720165,down,1.0272537004202604,1033.2890439014882,4.869885742664337e-05,0.09771179966628551,,1039.305793300271,1039.305793300271,0.021642999723553658,0.1144556999206543,2.0,2.2938532009720802,,,,,,,1020.0559731014073,1020.0559731014073,1032.1391233000904,1032.1391233000904,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.639176800847,1041.639176800847,0.007043799385428429,0.09818040020763874,5.0,1.6923095993697643,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.3722717016935,1043.3722717016935,0.006475599482655525,0.09897089935839176,3.0,5.660558300092816,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.0723569002002,1049.0723569002002,0.006928399205207825,0.09889929927885532,3.0,3.0932442005723715,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.2056997008622,1052.2056997008622,0.00773019902408123,0.09752810001373291,3.0,3.2242668010294437,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.4892999008298,1055.4892999008298,0.007766999304294586,0.11442519910633564,3.0,1.9409590996801853,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.4554521013051,1057.4554521013051,0.008104998618364334,0.09804520010948181,5.0,2.2574866991490126,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.755912201479,1059.755912201479,0.001455601304769516,0.09768090024590492,2.0,2.8308636005967855,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1062.622618900612,0.00013980083167552948,0.0991406999528408,1068.62239699997,5.9990718010813,1068.788757700473,1068.788757700473,0.06440510042011738,0.16573220118880272,5.999070400372148,1074.8888634014875,1074.8888634014875,1074.8888634014875,0.06118900142610073,0.16588100045919418,1080.5891343001276,1080.8223286010325,5.999006001278758,6.099054802209139,1086.822223700583,12.032421002164483,1086.955533001572,1086.955533001572,0.03253140114247799,0.13231730088591576,up,1.6621755994856358,1088.6721921004355,5.1099807024002075e-05,0.09793630056083202,,1094.7055437006056,1094.7055437006056,0.024962199851870537,0.13118010014295578,5.0,1.8072835989296436,,,,,,,1074.7890357002616,1074.7890357002616,1086.8888642005622,1086.8888642005622,6.099096599966288,6.099210601300001,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.5386911015958,1096.5386911015958,0.007443500682711601,0.09787920117378235,5.0,1.9582068007439375,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.5555952005088,1098.5555952005088,0.010360699146986008,0.11505639925599098,3.0,2.1055165007710457,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.688982501626,1100.688982501626,0.00672530010342598,0.09936740063130856,6.0,2.0268990993499756,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.7555516008288,1102.7555516008288,0.007538501173257828,0.0975940003991127,3.0,1.9573244992643595,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.7723347004503,1104.7723347004503,0.00780550017952919,0.11443039961159229,3.0,0.8407710008323193,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.6557005010545,1105.6557005010545,0.007807999849319458,0.11460999958217144,3.0,2.5415038000792265,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.222152100876,1108.222152100876,0.0013105999678373337,0.09742739982903004,7.0,2.0974151995033026,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1110.355542300269,0.00022830069065093994,0.0982293002307415,1116.3720714002848,6.01498700119555,1116.5391675010324,1116.5391675010324,0.06883510202169418,0.18159830197691917,6.014818701893091,1122.6221385002136,1122.6221385002136,1122.6221385002136,0.06526230089366436,0.1650474015623331,1128.322019500658,1128.5556116010994,6.031778302043676,6.1314568016678095,1134.5555875003338,12.031738901510835,1134.6886563003063,1134.6886563003063,0.03156750276684761,0.131376501172781,up,1.5203731004148722,1136.255201401189,5.6799501180648804e-05,0.09783659875392914,1142.2725720014423,1142.2725720014423,1142.2725720014423,0.009572599083185196,0.11457359977066517,3.0,8.005925700068474,,,,,,,1122.5218721013516,1122.5218721013516,1134.6220044009387,1134.6220044009387,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.3221589010209,1150.3221589010209,0.008447200059890747,0.11397100053727627,3.0,1.7732382994145155,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.1219932008535,1152.1219932008535,0.0067560989409685135,0.09904179908335209,5.0,1.9267472010105848,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.0886312015355,1154.0886312015355,0.007615698501467705,0.09810659848153591,3.0,2.6249845009297132,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.7554733008146,1156.7554733008146,0.00747930072247982,0.09760849922895432,5.0,1.3576618004590273,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.1551198009402,1158.1551198009402,0.007446499541401863,0.09823990054428577,3.0,2.1918758992105722,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.4054417014122,1160.4054417014122,0.008652400225400925,0.11400149948894978,3.0,1.1065357998013496,,,,,,,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.5388775002211,1161.5388775002211,0.0006724987179040909,0.09909369982779026,2.0,2.099634099751711,,,,,,,3874,Moral,2024-07-15_19h12.18.384,MoralCondition_v2,2022.2.5,29.911515783642187,
