loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,p_port_3.stopped,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,p_port_6.stopped,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,p_port_10.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,Instructions_Affinity_Score.stopped,player_image_intro.stopped,player_name_intro.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.1958711000625,843.1958711000625,0.0075933001935482025,0.09731089998967946,2.0,1.6908881000708789,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.9291977998801,844.9291977998801,0.006271299906075001,0.09930219990201294,2.0,0.9939902999904007,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.9793491999153,845.9793491999153,0.008392299991101027,0.11429779999889433,7.0,1.1400727999862283,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.1460243999027,847.1460243999027,0.007343800039961934,0.09789530001580715,2.0,1.1916547999717295,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.379458299838,848.379458299838,0.006539699854329228,0.09932419983670115,3.0,1.3936564999166876,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.8124857998919,849.8124857998919,0.0013904999941587448,0.09762269980274141,7.0,1.4307885998860002,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,851.2796209000517,0.00025589996948838234,0.09755400009453297,857.2794033000246,6.031220299890265,,857.4791800999083,857.4791800999083,0.08909389981999993,0.1977190999314189,6.031038499902934,863.5794134000316,863.5794134000316,863.5794134000316,0.08785099978558719,0.19771579978987575,869.2793133999221,869.4792174999602,6.031017399858683,6.131041599903256,875.4792251999024,12.031026099808514,,875.6125370999798,875.6125370999798,0.031230499735102057,0.1309495996683836,up,1.171981300227344,876.8291795998812,4.720012657344341e-05,0.09800680004991591,882.8462344000582,882.8462344000582,0.02442140015773475,0.11475150007754564,3.0,1.924723899923265,,,,,,,875.5792060999665,875.5792060999665,,863.4793610000052,863.4793610000052,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.8126562999096,884.8126562999096,0.00843149982392788,0.09923109994269907,7.0,1.3250597000587732,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.1959772999398,886.1959772999398,0.0079411999322474,0.11426289984956384,3.0,1.2072049998678267,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.429100099951,887.429100099951,0.007516200188547373,0.09772380022332072,2.0,1.4913556999526918,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.9624349998776,888.9624349998776,0.007646899903193116,0.09798209997825325,3.0,1.9248160000424832,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.9292400998529,890.9292400998529,0.006461499957367778,0.09920319984667003,3.0,0.7940533000510186,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.7793862998951,891.7793862998951,0.007937300018966198,0.11431659990921617,1.0,1.2740760000888258,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.0792240998708,893.0792240998708,0.0018377001397311687,0.0972495002206415,7.0,1.9630169998854399,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,895.0793482000008,0.0002654001582413912,0.09827110008336604,901.0957899999339,6.0147005000617355,,901.2624224999454,901.2624224999454,0.07968019996769726,0.18146330001764,6.0148300000000745,907.3627207998652,907.3627207998652,907.3627207998652,0.07575650000944734,0.181613199878484,913.0623719999567,913.2623808998615,6.014714399818331,6.114529899787158,919.262355200015,12.01469359989278,,919.3956221998669,919.3956221998669,0.014881299808621407,0.11441929987631738,up,1.309645300032571,920.762341799913,4.779989831149578e-05,0.09797889995388687,926.7788012998644,926.7788012998644,0.02161039994098246,0.11468430003151298,3.0,4.160583399934694,,,,,,,919.3623444000259,919.3623444000259,,907.2623972999863,907.2623972999863,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.9791057999246,930.9791057999246,0.007430800003930926,0.09770290018059313,1.0,1.391532199922949,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.4124590000138,932.4124590000138,0.007478199899196625,0.09738869988359511,3.0,1.291139000095427,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.7625039999839,933.7625039999839,0.008283399976789951,0.1142558001447469,3.0,1.5404590000398457,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.3455982999876,935.3455982999876,0.008926100097596645,0.11391080007888377,3.0,1.0395106999203563,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.4124098999891,936.4124098999891,0.006855099927634001,0.09810669999569654,1.0,1.9922130000777543,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.4455893998966,938.4455893998966,0.006722999969497323,0.09899869980290532,7.0,1.4932696998585016,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.9792007000651,939.9792007000651,0.0014070000033825636,0.09750579996034503,7.0,1.1638285999651998,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,941.1792754998896,0.0001591998152434826,0.09930849983356893,947.195804100018,6.016171099850908,,947.362144799903,947.362144799903,0.07672809972427785,0.18246199982240796,6.016024099895731,953.4621406998485,953.4621406998485,953.4621406998485,0.0817077998071909,0.18274349975399673,959.1621053998824,959.3621536998544,6.015904799802229,6.115834099706262,965.3623001999222,12.016032299725339,,965.4954812999349,965.4954812999349,0.01607179967686534,0.11598899960517883,up,0.7933654999360442,966.3287769998424,3.9899954572319984e-05,0.09783870005048811,972.3455280000344,972.3455280000344,0.021166600054129958,0.11455920012667775,5.0,3.5276655999477953,,,,,,,965.4621802000329,965.4621802000329,,953.3623223998584,953.3623223998584,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.9120938000269,975.9120938000269,0.006887099938467145,0.09907569992356002,6.0,1.1601758000906557,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.1120794999879,977.1120794999879,0.006561500020325184,0.0989467001054436,5.0,1.293761899927631,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.4623517999426,978.4623517999426,0.0077986998949199915,0.11444919998757541,5.0,0.8410382000729442,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.3286808000412,979.3286808000412,0.007872699992731214,0.09801389998756349,7.0,2.091218000045046,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.4619410999585,981.4619410999585,0.007478199899196625,0.09759259992279112,4.0,2.7579628000967205,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.2620999000501,984.2620999000501,0.007021500030532479,0.09916199999861419,1.0,1.2932776999659836,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.5954503000248,985.5954503000248,0.0011835999321192503,0.09779000002890825,3.0,2.1311449001077563,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,987.7620759999845,0.00027810013853013515,0.09794350014999509,993.7620383000467,6.031328100012615,,993.9622229998931,993.9622229998931,0.09136339998804033,0.19813799997791648,6.03128660004586,1000.0620877998881,1000.0620877998881,1000.0620877998881,0.08574009989388287,0.19810789986513555,1005.7619882998988,1005.9620501999743,6.03135329997167,6.13137389998883,1011.9619255999569,12.031215599970892,,1012.0952349000145,1012.0952349000145,0.031668299809098244,0.13116579968482256,up,0.7853456002194434,1012.928593999939,4.569999873638153e-05,0.09801259986124933,1018.9455422000028,1018.9455422000028,0.009512099903076887,0.11478299996815622,3.0,2.1727568998467177,,,,,,,1012.062176699983,1012.062176699983,1018.9455422000028,999.9619543999434,999.9619543999434,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.1451091000345,1021.1451091000345,0.006738000083714724,0.09913450013846159,7.0,1.193399399984628,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.3791119998787,1022.3791119998787,0.006547299912199378,0.09840679983608425,1.0,1.2928534999955446,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.7117270999588,1023.7117270999588,0.006583999842405319,0.09947700006887317,2.0,1.1936261001974344,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.9453604000155,1024.9453604000155,0.008339999942108989,0.09794449992477894,2.0,0.6906745999585837,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.6784409000538,1025.6784409000538,0.006664799991995096,0.09940069983713329,3.0,0.9602621998637915,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.6784812998958,1026.6784812998958,0.0074362000450491905,0.09936310001648962,4.0,1.4597662000451237,,,,,,,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.178830999881,1028.178830999881,0.0012970000971108675,0.09789979993365705,7.0,2.4309231999795884,,,,,,8768,Moral,2025-01-30_16h25.07.627,MoralCondition_v2,2022.2.5,29.962843091842064,
