loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_6.stopped,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,929.4205495999195,0.00013229995965957642,0.09907150035724044,935.4203873998486,5.999035099986941,935.5869725998491,935.5869725998491,0.059974499978125095,0.16573800006881356,5.999024000018835,941.6869578999467,941.6869578999467,941.6869578999467,0.056302300188690424,0.16590060014277697,947.386993299704,947.586973299738,5.999040400143713,6.099182500038296,953.5871574999765,11.999210800044239,953.7202792996541,953.7202792996541,0.00016269972547888756,0.09917229972779751,down,1.2393767000176013,955.0036139995791,1.910002902150154e-05,0.09932810021564364,,961.0202500997111,961.0202500997111,0.025089900009334087,0.11598410038277507,5.0,4.325163600035012,,,,,,,6.099032800178975,941.5869851997122,941.5869851997122,953.686930899974,953.686930899974,6.0990615002810955,12.099005099851638,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.386905499734,965.386905499734,0.00657209986820817,0.09921849984675646,5.0,2.427212500013411,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.8535486999899,967.8535486999899,0.006629900075495243,0.09921899996697903,5.0,5.4268788998015225,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.3200494996272,973.3200494996272,0.008709900081157684,0.0986957997083664,1.0,2.1910867001861334,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.5704745999537,975.5704745999537,0.00815899996086955,0.11421649996191263,5.0,5.540340899955481,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.1367454999126,981.1367454999126,0.00814920011907816,0.09786329977214336,5.0,3.257566999644041,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.4368473999202,984.4368473999202,0.006540500093251467,0.09935070015490055,5.0,2.5275999000295997,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.0033907997422,987.0033907997422,0.0007926998659968376,0.09849940007552505,1.0,3.1322123003192246,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,990.1701752999797,0.0003670002333819866,0.09710580017417669,996.1701053995639,6.030528699979186,996.3534522997215,996.3534522997215,0.06506949989125133,0.18073289981111884,6.013793500140309,1002.4370511998422,1002.4370511998422,1002.4370511998422,0.06364159984514117,0.16393500007689,1008.1368584996089,1008.3699704995379,6.030386500060558,6.130542799830437,1014.370013399981,12.030519799795002,1014.4866699995473,1014.4866699995473,0.014088799711316824,0.11376959970220923,down,1.17692849971354,1015.7200336996466,4.390021786093712e-05,0.09794260002672672,,1021.7365108998492,1021.7365108998492,0.025103900115936995,0.11459559993818402,1.0,4.2904699998907745,,,,,,,,1002.336558799725,1002.336558799725,1014.4199824999087,1014.4199824999087,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.069998999592,1026.069998999592,0.007947100326418877,0.09766380023211241,5.0,6.690907400101423,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.8032286996022,1032.8032286996022,0.007014300208538771,0.09920960012823343,5.0,10.893284699879587,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.7364700995386,1043.7364700995386,0.0075795999728143215,0.09787619998678565,5.0,2.024909300263971,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.8033329998143,1045.8033329998143,0.007087599951773882,0.09826499968767166,5.0,2.9255114998668432,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.7697474998422,1048.7697474998422,0.007021999917924404,0.09903689986094832,5.0,1.7597461999394,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.5696282996796,1050.5696282996796,0.0076824999414384365,0.0975359003059566,4.0,2.1242702999152243,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.7365214996971,1052.7365214996971,0.001044000033289194,0.09819799987599254,1.0,3.8651598999276757,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1056.6365262996405,0.0003788997419178486,0.09754069987684488,1062.6531385998242,6.0143807996064425,1062.8200018997304,1062.8200018997304,0.06977219972759485,0.1809568996541202,6.014167499728501,1068.9030968998559,1068.9030968998559,1068.9030968998559,0.06363119976595044,0.16441949969157577,1074.603071499616,1074.8363974997774,6.030808999668807,6.130792499519885,1080.8366903997958,12.031089499592781,1080.9528751997277,1080.9528751997277,0.030702599324285984,0.11408519931137562,up,1.6545831002295017,1082.6530750999227,4.559988155961037e-05,0.09796159993857145,,1088.6866307999007,1088.6866307999007,0.026063899975270033,0.13131899992004037,3.0,3.6062119998969138,,,,,,,,1068.8197831995785,1068.8197831995785,1080.9032447999343,1080.9032447999343,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.3195037995465,1092.3195037995465,0.006540100090205669,0.09951019985601306,3.0,2.3270963998511434,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.6862569996156,1094.6862569996156,0.006589600350707769,0.09937140019610524,3.0,1.9602057998999953,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.7030931999907,1096.7030931999907,0.007951599545776844,0.11398389982059598,1.0,2.3070650002919137,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.0362858995795,1099.0362858995795,0.007627000100910664,0.097921600099653,2.0,3.6582361003383994,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.7529332996346,1102.7529332996346,0.010464599821716547,0.11469989968463778,1.0,2.004923999775201,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.803139699623,1104.803139699623,0.008244399912655354,0.11381090013310313,7.0,3.606676199939102,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.4362798999064,1108.4362798999064,0.000703900121152401,0.09926570020616055,7.0,1.599819099996239,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1110.0698002995923,0.0003526001237332821,0.09748440003022552,1116.086249999702,6.01396490028128,1116.252730799839,1116.252730799839,0.0733715002425015,0.18062300002202392,6.014118299819529,1122.3530762996525,1122.3530762996525,1122.3530762996525,0.07053609983995557,0.18089029984548688,1128.0528915999457,1128.2528511998244,6.013970599975437,6.113892300054431,1134.2531053996645,12.014249300118536,1134.3861246998422,1134.3861246998422,0.014233899768441916,0.11389739997684956,up,1.3412477001547813,1135.7694816999137,5.810009315609932e-05,0.09777859970927238,,1141.8031409997493,1141.8031409997493,0.025160799734294415,0.1310399998910725,1.0,2.0071334997192025,,,,,,,,1122.252884699963,1122.252884699963,1134.3528552995995,1134.3528552995995,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.8359624999575,1143.8359624999575,0.007680200040340424,0.09923160029575229,7.0,2.3591883000917733,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.2360879997723,1146.2360879997723,0.006824899930506945,0.09932000003755093,3.0,3.4933764999732375,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.7696285997517,1149.7696285997517,0.006571500096470118,0.09921310003846884,3.0,1.6272487002424896,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.4527660999447,1151.4527660999447,0.007994600106030703,0.11424640007317066,2.0,2.50705559970811,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.9860197999515,1153.9860197999515,0.007542899809777737,0.09792719967663288,2.0,2.058251299895346,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.086170999799,1156.086170999799,0.007185699883848429,0.09773219982162118,1.0,1.7584241000004113,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.886172999628,1157.886172999628,0.001264799851924181,0.09832009999081492,7.0,2.1645375001244247,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1160.0861386996694,0.0002667997032403946,0.09778039995580912,1166.0861334996298,6.031271500047296,1166.2691834997386,1166.2691834997386,0.06617680005729198,0.18106979969888926,6.01441859966144,1172.3529678997584,1172.3529678997584,1172.3529678997584,0.06506789987906814,0.16464029951021075,1178.052616899833,1178.2859088997357,6.0310016996227205,6.131086999550462,1184.2859209999442,12.03101689973846,1184.4192601996474,1184.4192601996474,0.031193299684673548,0.13099039951339364,up,1.9960666000843048,1186.4692398998886,6.590038537979126e-05,0.09774850029498339,1192.4695996996015,1192.4695996996015,1192.4695996996015,0.0049692001193761826,0.09761530021205544,1.0,5.127155099995434,,,,,,,,1172.2693162998185,1172.2693162998185,1184.3525921995752,1184.3525921995752,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.6357544995844,1197.6357544995844,0.00791190005838871,0.09749139985069633,7.0,1.9574194997549057,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.6525466996245,1199.6525466996245,0.009437600150704384,0.11551650008186698,1.0,1.940750400070101,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.6192081999034,1201.6192081999034,0.008234699722379446,0.09771250002086163,2.0,1.9905647998675704,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.652461799793,1203.652461799793,0.0066420999355614185,0.09926000004634261,1.0,1.6599873001687229,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.3523160996847,1205.3523160996847,0.006551299709826708,0.09934439975768328,2.0,2.62712230021134,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.035754499957,1208.035754499957,0.0090768001973629,0.11399640003219247,2.0,1.6059638997539878,,,,,,,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.6692450996488,1209.6692450996488,0.0006610001437366009,0.09906759997829795,7.0,1.7332117999903858,,,,,,,,8755,Moral,2025-02-19_13h33.32.448,MoralCondition_v2,2022.2.5,30.00936591406689,
