loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_6.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_10.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,25.748082299920497,0.0008720000041648746,0.11346490000141785,26.07846819999395,26.345153519994348,26.94506672000862,27.245070600009058,27.545102419966135,27.895393799990416,0.014314699976239353,0.13038370001595467,42.89518729998963,15.030221300025005,42.99515649996465,0.03027840005233884,0.1301960000419058,43.44520909996936,space,1.2341704000136815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.0442171999603,832.0442171999603,0.007445399998687208,0.0978332000086084,3.0,1.6246316999895498,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.7109487999696,833.7109487999696,0.006791400024667382,0.09895990003133193,3.0,1.8269202999654226,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.5777167999768,835.5777167999768,0.007393100007902831,0.09784050000598654,4.0,2.99160829995526,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.6109757999657,838.6109757999657,0.007693400024436414,0.09785279998322949,2.0,1.6577752000303008,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.311031499994,840.311031499994,0.001332300016656518,0.0977275000186637,6.0,4.29757510003401,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,844.6444866000093,0.00028090004343539476,0.09780550003051758,850.660973399994,6.014508399995975,850.9109454000136,850.9109454000136,0.15078000002540648,0.26442170003429055,6.031081700057257,856.9440875999862,856.9440875999862,856.9440875999862,0.09424020006554201,0.19800140004372224,862.644159199961,862.8442014000029,6.031110300042201,6.131121500045992,868.8443706000107,12.03140560007887,868.9608190999716,868.9608190999716,0.014295400120317936,0.11430840007960796,down,0.998624200001359,869.9942578999908,3.809999907389283e-05,0.09794380003586411,,876.0274495999911,876.0274495999911,0.025296300009358674,0.13144290004856884,4.0,4.173597700020764,,,,,,,,868.9272307999781,868.9272307999781,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.2274531999719,880.2274531999719,0.006617799983359873,0.099044100032188,5.0,2.593728000007104,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.8776729999809,882.8776729999809,0.008859399997163564,0.11403579998295754,5.0,1.7060152999474667,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.6275307000033,884.6275307000033,0.008000099973287433,0.11407650000182912,5.0,1.707064200018067,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.3608389999717,886.3608389999717,0.007543599989730865,0.09804869996150956,2.0,2.0581431000027806,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.4608739999821,888.4608739999821,0.006618199986405671,0.09899530000984669,2.0,2.593515100015793,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.1108976000105,891.1108976000105,0.00800949998665601,0.11441919999197125,6.0,2.8740091999643482,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.0110252999584,894.0110252999584,0.0007019999902695417,0.09905130002880469,1.0,3.6662711999961175,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,897.710785400006,0.0004408999811857939,0.09739189996616915,903.7274870999972,6.013997499947436,903.8941393999849,903.8941393999849,0.0738998000160791,0.18091970001114532,6.014104600006249,909.9939485999639,909.9939485999639,909.9939485999639,0.06992440001340583,0.1806695000268519,915.6940890999977,915.8941150999744,6.01410000002943,6.1139821000397205,921.8941476999898,12.014112200005911,922.027363399975,922.027363399975,0.01419240003451705,0.11413930001435801,up,0.6597943000379018,922.7275354999583,7.800001185387373e-05,0.09755310002947226,,928.7609930000035,928.7609930000035,0.025540700007695705,0.13093889999436215,3.0,3.839666199986823,,,,,,,,921.9940717999707,921.9940717999707,,909.8941935999901,909.8941935999901,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.627367899986,932.627367899986,0.007773099991027266,0.09894410002743825,3.0,1.3920714000123553,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.0775412999792,934.0775412999792,0.008023500035051256,0.11491790000582114,5.0,2.674260600004345,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.7773623999674,936.7773623999674,0.0073043000302277505,0.09761380002601072,3.0,1.524721399997361,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.3441643000115,938.3441643000115,0.009813199983909726,0.0974593999562785,6.0,2.1890137000009418,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.5774901999976,940.5774901999976,0.007333100016694516,0.09800290002021939,2.0,1.6584294000058435,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.2773192999884,942.2773192999884,0.007289700035471469,0.09798309998586774,2.0,1.1249695000005886,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.444185099972,943.444185099972,0.001496099983341992,0.0971997000160627,6.0,2.9970408999943174,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,946.477551399963,0.00025340000865980983,0.09798530000261962,952.4773104999913,6.031299100024626,952.6774585999665,952.6774585999665,0.09298630006378517,0.1980268000625074,6.031387900060508,958.7771285999916,958.7771285999916,958.7771285999916,0.09053790004691109,0.1978649000520818,964.4772213000106,964.6773633999983,6.031368100084364,6.13139980006963,970.6773629999952,12.031370600045193,970.8106793999905,970.8106793999905,0.03155380010139197,0.13138200010871515,down,0.8760142000392079,971.7439790999633,4.700000863522291e-05,0.09793759998865426,,977.7604420999996,977.7604420999996,0.024274100025650114,0.11470590002136305,5.0,2.9583405000157654,,,,,,,,970.7774149999605,970.7774149999605,,958.6772676999681,958.6772676999681,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.7606704999926,980.7606704999926,0.006816199980676174,0.09935480001149699,5.0,1.5934650999843143,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.3937872999813,982.3937872999813,0.007604699989315122,0.09768439998151734,2.0,2.5577412999700755,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.9939305000007,984.9939305000007,0.00716360000660643,0.09850909997476265,2.0,1.2261916999705136,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.2772019999684,986.2772019999684,0.009813499986194074,0.11469219997525215,5.0,2.0056442999630235,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.3105468999711,988.3105468999711,0.007270700007211417,0.0979269000235945,5.0,1.3917842999799177,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.7439914999995,989.7439914999995,0.006456200033426285,0.09908450004877523,5.0,1.0269024000153877,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.810712800012,990.810712800012,0.0013629999593831599,0.09740249998867512,2.0,4.730674299993552,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,995.577535599994,0.0002835000050254166,0.098012899979949,1001.5938801000011,6.014627999975346,1001.7603993999655,1001.7603993999655,0.08144380000885576,0.1815265000332147,6.01462570001604,1007.8603447999922,1007.8603447999922,1007.8603447999922,0.07758570002624765,0.18141740001738071,1013.560464899987,1013.7606228999794,6.01482640003087,6.114594800048508,1019.7604668000131,12.014690800046083,1019.8938147000154,1019.8938147000154,0.014787600084673613,0.11457390006398782,up,0.801197599968873,1020.7606866999995,4.929996794089675e-05,0.09800739999627694,1026.760217299976,1026.760217299976,1026.760217299976,0.009070799977052957,0.09764339996036142,6.0,2.256541099981405,,,,,,,,1019.8604292999953,1019.8604292999953,,1007.7604503000039,1007.7604503000039,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.0603967999923,1029.0603967999923,0.007958600006531924,0.09867889998713508,3.0,1.5251020999858156,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.6270576000097,1030.6270576000097,0.0064536999561823905,0.09915949997957796,3.0,2.0270569000276737,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.7105665999698,1032.7105665999698,0.009785600006580353,0.11356189998332411,2.0,2.0049727000296116,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.7603849999723,1034.7603849999723,0.009531000046990812,0.11453960003564134,2.0,0.7726347999996506,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.5602647999767,1035.5602647999767,0.007945499964989722,0.09826859994791448,5.0,2.0245905999909155,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.6269420000026,1037.6269420000026,0.007549699977971613,0.09788519999710843,4.0,1.891181300044991,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.560321500001,1039.560321500001,0.0011824999819509685,0.0978188999579288,6.0,3.0977433000225574,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1042.6939830000047,0.0001370999962091446,0.09928189998026937,1048.7103150999756,6.015881399973296,1048.877032199991,1048.877032199991,0.08146060002036393,0.18278460000874475,6.015911899972707,1054.9770429999917,1054.9770429999917,1054.9770429999917,0.06931029999395832,0.18232870002975687,1060.6769728999934,1060.8769652000046,6.015906300046481,6.11597740004072,1066.8769507000106,12.015899000049103,1067.0102886999957,1067.0102886999957,0.016046800068579614,0.11593440006254241,up,1.1567056000349112,1068.2271282000002,4.020001506432891e-05,0.09791200002655387,,1074.2434755999711,1074.2434755999711,0.025407399982213974,0.11459780001314357,3.0,1.6900878999731503,,,,,,,,1066.9769175999681,1066.9769175999681,,1054.876912000007,1054.876912000007,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.9770337999798,1075.9770337999798,0.006972399947699159,0.09823219996178523,2.0,1.0922492000390776,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.1103218999924,1077.1103218999924,0.007219599967356771,0.09810259996447712,5.0,1.7253863000078127,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.876770599978,1078.876770599978,0.006746600032784045,0.09905319998506457,3.0,1.4266155999503098,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.3436972000054,1080.3436972000054,0.007463799964170903,0.09818530001211911,4.0,1.9248007999849506,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.3103286999976,1082.3103286999976,0.009115599968936294,0.09732659999281168,6.0,1.655887100030668,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.0101139000035,1084.0101139000035,0.007738800020888448,0.09790539997629821,2.0,1.5578994000097737,,,,,,,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.610235799977,1085.610235799977,0.0007018999895080924,0.09926909999921918,6.0,3.3329382000374608,,,,,,,,4186,Moral,2024-07-22_14h23.27.774,MoralCondition_v2,2022.2.5,29.98151939033965,
