loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,p_port_3.stopped,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,Instructions_Affinity_Score.stopped,participant,session,date,expName,psychopyVersion,frameRate,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.3343977999175,1092.3343977999175,0.0006654999451711774,0.09921749995555729,6.0,1.9664723000023514,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1094.3341091999318,0.00041229999624192715,0.09754280000925064,1100.3340476999292,6.03071620000992,1100.5344131999882,1100.5344131999882,0.08677649998571724,0.19755589996930212,6.030813700053841,1106.600513799931,1106.600513799931,1106.600513799931,0.0659518000902608,0.1640202000271529,1112.3008721999358,1112.534086599946,6.030783100053668,6.1308221000945196,1118.5341097000055,12.030804900103249,1118.6506474999478,1118.6506474999478,0.014092900091782212,0.1139454001095146,down,2.4132321999641135,1121.117314999923,4.509999416768551e-05,0.09804880002047867,1127.1338351999875,1127.1338351999875,0.025531899998895824,0.11447339993901551,2.0,5.9569504000246525,,,,,,,1118.5838753000135,1118.5838753000135,1106.5172253999626,1106.5172253999626,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.134102199925,1133.134102199925,0.007495699916034937,0.09896779991686344,5.0,4.159233800019138,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.3339614999713,1137.3339614999713,0.006643799948506057,0.09922119998373091,5.0,1.0272519000573084,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.4005100999493,1138.4005100999493,0.006518499925732613,0.09931269998196512,2.0,1.0269137000432238,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.4840089000063,1139.4840089000063,0.007566700107418001,0.11468380002770573,2.0,1.1080667999340221,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.6173783999402,1140.6173783999402,0.0079058000119403,0.09728480002377182,2.0,0.9239447000436485,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.583806199953,1141.583806199953,0.00728949997574091,0.09802109992597252,2.0,0.8918638000031933,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.5174619000172,1142.5174619000172,0.0007184999994933605,0.09925890003796667,3.0,7.766173499985598,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1150.3172072999878,0.0001870999112725258,0.09816229995340109,1156.317188899964,6.031595699954778,1156.5006265999982,1156.5006265999982,0.07491339999251068,0.18189909995999187,6.014810299966484,1162.60063120001,1162.60063120001,1162.60063120001,0.0679622000316158,0.18171140004415065,1168.3004963999847,1168.500474600005,6.014815100003034,6.115083600045182,1174.5004501999356,12.014813699992374,1174.616871099919,1174.616871099919,0.014498600037768483,0.114718500059098,up,1.6547419000416994,1176.333855999983,3.860006108880043e-05,0.09808520006481558,1182.3672481999965,1182.3672481999965,0.02585130010265857,0.13149520009756088,2.0,6.940253900014795,,,,,,,1174.60020049999,1174.60020049999,1162.483635099954,1162.483635099954,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.3506409999682,1189.3506409999682,0.007325400016270578,0.11393890006002039,2.0,0.5742305000312626,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.9504148999695,1189.9504148999695,0.00766590004786849,0.09773370006587356,2.0,0.557716800016351,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.5503317000112,1190.5503317000112,0.007835700060240924,0.09769690001849085,2.0,1.3907842000480741,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.9837617999874,1191.9837617999874,0.007700700080022216,0.09763760003261268,2.0,0.8910275999223813,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.9170722999843,1192.9170722999843,0.00621669995598495,0.09913210000377148,6.0,1.3270443000365049,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.2838215999072,1194.2838215999072,0.007394799962639809,0.09770579996984452,2.0,1.257884000078775,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.5837868999224,1195.5837868999224,0.000700599979609251,0.0992929000640288,6.0,4.299679899937473,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1199.9173479999881,0.0003208999987691641,0.09808269992936403,1205.9336020000046,6.014652999932878,1206.100243999972,1206.100243999972,0.08306039997842163,0.18141949991695583,6.014673199970275,1212.2000915999524,1212.2000915999524,1212.2000915999524,0.07612019998487085,0.18129169999156147,1217.900274500018,1218.100250999909,6.014708300004713,6.114611399942078,1224.1002510999097,12.01469320000615,1224.2335561999353,1224.2335561999353,0.014649200020357966,0.11462070001289248,down,8.110327099915594,1232.4001738999505,5.110003985464573e-05,0.09790950000751764,1238.4336786000058,1238.4336786000058,0.02565540000796318,0.13131870003417134,5.0,2.1066357999807224,,,,,,,1224.2002666000044,1224.2002666000044,1212.100242299959,1212.100242299959,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.566995900008,1240.566995900008,0.007895400049164891,0.0986030000494793,2.0,6.458290999988094,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.0669375999132,1247.0669375999132,0.007611899985931814,0.09766680002212524,5.0,1.2910943999886513,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.4000163999153,1248.4000163999153,0.00785529997665435,0.09816219995263964,2.0,0.8576952000148594,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.300288099912,1249.300288099912,0.007622899953275919,0.0983544000191614,2.0,2.4247998000355437,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.7668460999848,1251.7668460999848,0.0075032999739050865,0.09780180000234395,2.0,2.7580291000194848,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.5667528999038,1254.5667528999038,0.007221299922093749,0.09775359998457134,4.0,5.8247431999770924,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.4337085000006,1260.4337085000006,0.0014628999633714557,0.09812800004146993,3.0,9.964412300032564,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1270.4336668999167,0.00032840005587786436,0.09779180004261434,1276.450031299959,6.014365800074302,1276.6167129999958,1276.6167129999958,0.07773770007770509,0.18134000001009554,6.014321900089271,1282.716642000014,1282.716642000014,1282.716642000014,0.07045950007159263,0.1812777001177892,1288.4166247999528,1288.6166314999573,6.014378800056875,6.114452300127596,1294.61661129992,12.01436220004689,1294.7499453999335,1294.7499453999335,0.014479300123639405,0.11441900010686368,up,1.0172006000066176,1295.8165402999148,2.329994458705187e-05,0.09927350003272295,1301.8499136000173,1301.8499136000173,0.027021200046874583,0.1325506999855861,4.0,6.473231100011617,,,,,,,1294.7165834999178,1294.7165834999178,1282.6166122999275,1282.6166122999275,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.3499026999343,1308.3499026999343,0.006454000016674399,0.09907950006891042,2.0,2.226847799960524,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.6166408999125,1310.6166408999125,0.008678099955432117,0.09905869991052896,3.0,3.058153999969363,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.7165259999456,1313.7165259999456,0.007566699991002679,0.09802530007436872,3.0,2.658114999998361,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.433420300018,1316.433420300018,0.008651599986478686,0.11484789999667555,2.0,1.7739057999569923,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.249827499967,1318.249827499967,0.008884100010618567,0.11414980003610253,2.0,2.4395105000585318,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.7334210999543,1320.7334210999543,0.008933399920351803,0.11451629991643131,2.0,3.27329689997714,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.033155699959,1324.033155699959,0.00105339998845011,0.09811299992725253,4.0,7.231820699991658,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1331.3001259999583,0.00040060002356767654,0.09752850001677871,1337.299740999937,6.030739200068638,1337.4996679999167,1337.4996679999167,0.09185540000908077,0.19771310000214726,6.030807000002824,1343.5996056000004,1343.5996056000004,1343.5996056000004,0.08448340010363609,0.19740120007190853,1349.2998841999797,1349.4997023999458,6.030725800083019,6.130620600073598,1355.4996899999678,12.030688500031829,1355.6329796999926,1355.6329796999926,0.030854100128635764,0.13060960010625422,up,16.006273000035435,1371.6829515999416,4.279997665435076e-05,0.09802639996632934,1377.682928299997,1377.682928299997,0.005886600003577769,0.09793469996657223,4.0,6.026750099961646,,,,,,,1355.5996650999878,1355.5996650999878,1343.4996811000165,1343.4996811000165,,,,1377.682928299997,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.7495807999512,1383.7495807999512,0.006999599980190396,0.09794669994153082,2.0,1.9920829000184312,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.7828633999452,1385.7828633999452,0.008737399941310287,0.09743789990898222,4.0,3.9895866999868304,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.8162942999043,1389.8162942999043,0.007973700063303113,0.09739520004950464,2.0,1.1569433000404388,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.0163068999536,1391.0163068999536,0.006629300070926547,0.09925860003568232,2.0,1.393671500030905,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.4663949999958,1392.4663949999958,0.007675700006075203,0.11440160009078681,2.0,2.0747394000645727,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.5830706999404,1394.5830706999404,0.007577299955300987,0.11391119996551424,5.0,1.7745600000489503,,,,,,,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.3827927999664,1396.3827927999664,0.0015721999807283282,0.09747350006364286,3.0,8.597335899947211,,,,,,,,,670,Moral,2024-02-29_12h36.19.724,MoralCondition_v2,2022.2.5,29.959898677194936,
