loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,p_port_8.stopped,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,p_port_10.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.0423595998436,744.0423595998436,0.0066509004682302475,0.09808280039578676,2.0,0.4258909998461604,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.5089732995257,744.5089732995257,0.006794599816203117,0.09934519976377487,2.0,0.5600750995799899,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.109229600057,745.109229600057,0.007026500068604946,0.09743850026279688,2.0,0.5580233000218868,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.7091784998775,745.7091784998775,0.006716500036418438,0.09903830010443926,2.0,0.5601289998739958,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.3092398000881,746.3092398000881,0.008394199423491955,0.09927849937230349,2.0,0.5255668004974723,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.8756034001708,746.8756034001708,0.0014484003186225891,0.09759620018303394,7.0,3.297472500242293,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,750.2090833000839,0.0001125996932387352,0.09926589950919151,756.2256840001792,6.015789999626577,756.3923090994358,756.3923090994358,0.06998809985816479,0.18276750016957521,6.015833900310099,,762.4921912001446,762.4921912001446,762.4921912001446,0.068987300619483,0.1825132006779313,768.1922506997362,768.3923554997891,6.01590400096029,6.11594430077821,774.3922001002356,12.015761000104249,,774.5255629001185,774.5255629001185,0.016117000952363014,0.11567420046776533,up,0.46168419998139143,775.0255106994882,4.009995609521866e-05,0.09779140073806047,,781.0420988993719,781.0420988993719,0.022640900686383247,0.11462430004030466,2.0,2.326019300147891,,,,,,,762.3924046996981,762.3924046996981,774.4924261998385,774.4924261998385,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.425802799873,783.425802799873,0.007933800108730793,0.11416399944573641,2.0,0.5073340004310012,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.975687299855,783.975687299855,0.007839099504053593,0.11416189931333065,2.0,0.4406398003920913,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.4422889994457,784.4422889994457,0.00916100014001131,0.09724980033934116,2.0,1.7890723999589682,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.2755899000913,786.2755899000913,0.008419300429522991,0.0980542004108429,2.0,0.5241516996175051,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.841969399713,786.841969399713,0.006993499584496021,0.09889299981296062,2.0,0.4929094994440675,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.3924147998914,787.3924147998914,0.0077507998794317245,0.11457440070807934,2.0,0.5744705991819501,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.9922097995877,787.9922097995877,0.0006759995594620705,0.09916189964860678,7.0,1.7331221997737885,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,789.7589948996902,0.0001283995807170868,0.09979699924588203,795.741835099645,6.015538899227977,795.9253634996712,795.9253634996712,0.062066700309515,0.16555290017277002,5.9992442997172475,6.099242700263858,802.0251874001697,802.0251874001697,802.0251874001697,0.06179579999297857,0.1658294005319476,807.7253593001515,807.9255131995305,5.999309699982405,6.099103600718081,813.9253682997078,11.999165600165725,12.099117999896407,814.05879619997,814.05879619997,-3.849901258945465e-05,0.09907220024615526,up,0.4251178000122309,814.5253227995709,2.969987690448761e-05,0.09809490013867617,,820.5586010999978,820.5586010999978,0.025553399696946144,0.13151029963046312,4.0,1.373628300614655,,,,,,,801.9254171000794,801.9254171000794,814.025317300111,814.025317300111,6.099022799171507,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.9587252996862,821.9587252996862,0.00677499920129776,0.09887429978698492,4.0,0.4933066004887223,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.4919994994998,822.4919994994998,0.007684799842536449,0.09727440029382706,4.0,0.424188400618732,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.9585111998022,822.9585111998022,0.006145999766886234,0.09914019983261824,4.0,0.49393089953809977,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.491760299541,823.491760299541,0.006558500230312347,0.09942670073360205,4.0,0.46047599986195564,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.991906600073,823.991906600073,0.0066315000876784325,0.09898570086807013,4.0,0.8934992998838425,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.9420290002599,824.9420290002599,0.008287600241601467,0.1144669996574521,4.0,0.6072798995301127,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.5755345998332,825.5755345998332,0.0016367007046937943,0.09741090051829815,3.0,1.7968759005889297,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,827.4088341994211,0.0003166003152728081,0.09779989998787642,833.4085901994258,6.030932200141251,833.608527299948,833.608527299948,0.09297980088740587,0.19789050053805113,6.030831100419164,,839.7086517000571,839.7086517000571,839.7086517000571,0.09363340120762587,0.1977209011092782,845.4084703000262,845.6085358001292,6.030937701463699,6.13082230091095,851.6084572998807,12.030737801454961,,851.7251856997609,851.7251856997609,0.03080030158162117,0.114316301420331,up,0.5185981998220086,852.2920426996425,3.820005804300308e-05,0.09805499948561192,858.3084862995893,858.3084862995893,858.3084862995893,0.009376099333167076,0.11452540010213852,3.0,2.2061024997383356,,,,,,,839.6085190000013,839.6085190000013,851.7084627002478,851.7084627002478,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.5418419996276,860.5418419996276,0.006589800119400024,0.09927309956401587,2.0,0.9937423998489976,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.5752376997843,861.5752376997843,0.0076614003628492355,0.0983728002756834,2.0,0.7582045998424292,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.3752237996086,862.3752237996086,0.0073343003168702126,0.09796749986708164,5.0,1.1916141994297504,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.608340700157,863.608340700157,0.006479799747467041,0.09927930030971766,2.0,0.9269904997199774,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.5920973997563,864.5920973997563,0.008851100690662861,0.11380230076611042,2.0,0.572974500246346,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.2084572995082,865.2084572995082,0.0071915993466973305,0.11402399931102991,2.0,0.6079815002158284,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.8419188996777,865.8419188996777,0.0015751998871564865,0.09800190012902021,7.0,1.46407219953835,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,867.3420152999461,0.00023279991000890732,0.09837020002305508,873.358520699665,6.014653800055385,873.5082660000771,873.5082660000771,0.06379960011690855,0.16464619990438223,6.0313392002135515,,879.6081729000434,879.6081729000434,879.6081729000434,0.06275510042905807,0.16459860000759363,885.3083375999704,885.5418258998543,6.0314233005046844,6.131233100779355,891.5416366001591,12.031260300427675,,891.6581101994962,891.6581101994962,0.031011500395834446,0.13122600130736828,up,0.3615074995905161,892.0749500999227,9.729992598295212e-05,0.09778929967433214,,898.1085284994915,898.1085284994915,0.0258390000090003,0.13146619964390993,2.0,1.173127199523151,,,,,,,879.5083510996774,879.5083510996774,891.6084193997085,891.6084193997085,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.3248653002083,899.3248653002083,0.011621499434113503,0.1139592994004488,2.0,0.670010500587523,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0248390994966,900.0248390994966,0.006953299976885319,0.09910929948091507,2.0,0.3597454996779561,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.424848199822,900.424848199822,0.007376300171017647,0.09782510064542294,2.0,0.4913899004459381,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.9584037000313,900.9584037000313,0.0075975991785526276,0.0975488992407918,2.0,0.557582899928093,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.5583446994424,901.5583446994424,0.008185799233615398,0.09768089931458235,2.0,0.5239022998139262,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.1415620995685,902.1415620995685,0.0076389005407691,0.11442100070416927,2.0,0.9741348996758461,,,,,,,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.1415675999597,903.1415675999597,0.0018559005111455917,0.09706030040979385,7.0,3.096616600640118,,,,,,675,Moral,2024-04-15_14h43.56.542,MoralCondition_v2,2022.2.5,30.01500451367607,
