loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,749.6245981999673,0.0001354999840259552,0.09936970006674528,755.6243248999817,5.999187699984759,755.7908847000217,755.7908847000217,0.06032260006759316,0.16592340008355677,5.999218300101347,761.8910138000501,761.8910138000501,761.8910138000501,0.0537022000644356,0.16613700008019805,767.5909458999522,767.7909354999429,5.999187000095844,6.099229200044647,773.7909381999634,11.999186900095083,773.9242821000516,773.9242821000516,7.70005863159895e-06,0.09902310010511428,up,1.896089999936521,775.8576113999588,3.929995000362396e-05,0.09786320000421256,781.8575125000207,781.8575125000207,781.8575125000207,0.009818300022743642,0.09785559994634241,3.0,3.3223412999650463,,,,,,,773.890926699969,773.890926699969,761.7909731999971,761.7909731999971,6.099228300037794,6.0992338000796735,12.099232300068252,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.2411537000444,785.2411537000444,0.007917099981568754,0.11437830002978444,3.0,1.8074539999943227,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.0742429000093,787.0742429000093,0.007558500044979155,0.09778750000987202,3.0,1.2580686999717727,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.3912075000117,788.3912075000117,0.008370199939236045,0.11467020004056394,3.0,0.8738585999235511,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.2909534999635,789.2909534999635,0.00734869996085763,0.09866040002088994,3.0,0.9249316999921575,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.2576900999993,790.2576900999993,0.00717250001616776,0.09779630007687956,5.0,1.2250446999678388,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.5244009000016,791.5244009000016,0.0070321999955922365,0.09786449989769608,3.0,1.2587192999199033,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.8243124999572,792.8243124999572,0.0007056000176817179,0.09906659997068346,6.0,2.1328568999888375,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,794.9911722999532,0.0003301999531686306,0.09782789996825159,801.0075362999924,6.014630499994382,801.1740121999756,801.1740121999756,0.08226809999905527,0.1811689999885857,6.0144603999797255,807.2740223000292,807.2740223000292,807.2740223000292,0.0768482000567019,0.18140200001653284,812.9742391000036,813.1741457999451,6.014515000046231,6.114422800019383,819.1741433000425,12.014557900023647,819.2906616999535,819.2906616999535,0.014483600039966404,0.09771970007568598,down,1.7140170999336988,821.0408646999858,2.659996971487999e-05,0.09859889990184456,,827.0573766999878,827.0573766999878,0.022816999931819737,0.11528509994968772,5.0,4.326656999997795,,,,,,,819.2741182999453,819.2741182999453,807.1741772999521,807.1741772999521,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.4238543000538,831.4238543000538,0.007570900022983551,0.09752770001068711,5.0,1.357779899961315,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.8241431999486,832.8241431999486,0.007169899996370077,0.09848229994531721,3.0,1.3587703000521287,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.2240995999891,834.2240995999891,0.007700799964368343,0.09765100001823157,5.0,1.124259200063534,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.3907235000515,835.3907235000515,0.00706559990067035,0.09900129993911833,5.0,0.7931635000277311,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.2240464000497,836.2240464000497,0.006884499918669462,0.09926139994058758,5.0,0.7933019999181852,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.0742083999794,837.0742083999794,0.007572700036689639,0.11431049997918308,5.0,0.7412447000388056,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.8408599999966,837.8408599999966,0.0013511000433936715,0.09789810003712773,3.0,1.4642482000635937,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,839.3408865999663,0.00014800007920712233,0.09906610008329153,845.3576120999642,6.015760899987072,845.5241653999547,845.5241653999547,0.07621710002422333,0.1823284000856802,6.0156633000588045,851.6241150000133,851.6241150000133,851.6241150000133,0.07471590011846274,0.18251740012783557,857.324245100026,857.5241835999768,6.015827600029297,6.115609800093807,863.5241624000482,12.015809400123544,863.6573680000147,863.6573680000147,0.01586360007058829,0.11566170013975352,up,0.9475242999615148,864.6573680000147,4.439998883754015e-05,0.09777049999684095,870.6571757999482,870.6571757999482,870.6571757999482,0.00883019994944334,0.09786039998289198,3.0,6.023283499991521,,,,,,,863.6240771999583,863.6240771999583,851.5240870000562,851.5240870000562,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.7240001000464,876.7240001000464,0.007091099978424609,0.09917439997661859,3.0,0.6597393000265583,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.4238420999609,877.4238420999609,0.0077553000301122665,0.09769500000402331,3.0,0.6576197000686079,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.124006500002,878.124006500002,0.005652499967254698,0.09896850003860891,5.0,1.4612264001043513,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.6409292999888,879.6409292999888,0.008638900006189942,0.1146886000642553,3.0,1.7736392000224441,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.440705499961,881.440705499961,0.006607700022868812,0.09920629998669028,3.0,1.1601704999338835,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.640726499958,882.640726499958,0.006881900015287101,0.0983237000182271,3.0,0.8257095000008121,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.507235600031,883.507235600031,0.0007453999714925885,0.09906369994860142,6.0,1.2665648999391124,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,884.8074147000443,0.00013299996498972178,0.09944679995533079,890.8072069999762,5.9993324999231845,890.9738636000548,890.9738636000548,0.057476499932818115,0.16601809998974204,5.999390100012533,897.0740479000378,897.0740479000378,897.0740479000378,0.05370389996096492,0.16615830000955611,902.7739127000095,902.9739295999752,5.999389300006442,6.099352200049907,908.9740901000332,11.999618300003931,909.1072565000504,909.1072565000504,0.00025809998624026775,0.09928700001910329,up,0.6815478999633342,909.840617800015,6.970006506890059e-05,0.09792870003730059,,915.8738068999955,915.8738068999955,0.025878500076942146,0.13117450010031462,5.0,2.8063377999933437,,,,,,,909.0739701000275,909.0739701000275,896.9739384000422,896.9739384000422,6.0993773000082,6.099382699932903,12.099440400023013,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.7071867999621,918.7071867999621,0.007392000057734549,0.09964750008657575,5.0,0.6596573999850079,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.4072582999943,919.4072582999943,0.007614700007252395,0.09793899999931455,5.0,0.7582613000413403,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.2071224000538,920.2071224000538,0.007935000001452863,0.09896500001195818,5.0,0.5588758999947459,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.8072653999552,920.8072653999552,0.006986199994571507,0.09921180002857,3.0,1.0598659999668598,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.9070012000157,921.9070012000157,0.007667600060813129,0.09778800001367927,5.0,1.291442499961704,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.2404315000167,923.2404315000167,0.007801400031894445,0.09770010004285723,5.0,0.7242547000059858,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.0071214999771,924.0071214999771,0.0007110000587999821,0.09928239998407662,3.0,2.7331124999327585,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,926.7741134000244,0.00034559995401650667,0.0975961999502033,932.7905707999598,6.014176599914208,932.9570239000022,932.9570239000022,0.07514229998923838,0.1809205999597907,6.014195799943991,939.0574158000527,939.0574158000527,939.0574158000527,0.07126799994148314,0.1809413000009954,944.7571174999466,944.9573531999486,6.014441399951465,6.114201599964872,950.9571579999756,12.014230399974622,951.0904681000393,951.0904681000393,0.014338599983602762,0.11392150004394352,up,0.31400170002598315,951.4404501999961,4.0599959902465343e-05,0.0980679999338463,,957.4569329000078,957.4569329000078,0.024681299924850464,0.11486589990090579,5.0,3.124402999994345,,,,,,,951.0571087000426,951.0571087000426,938.957214300055,938.957214300055,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.6238415000262,960.6238415000262,0.007161500048823655,0.09780650003813207,5.0,1.0252391000976786,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.6903706999728,961.6903706999728,0.006815199973061681,0.09911479998845607,5.0,1.0267873998964205,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.7572289999807,962.7572289999807,0.007539200014434755,0.09846380003727973,5.0,0.8910170999588445,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.6903459000168,963.6903459000168,0.006588399992324412,0.09931429999414831,5.0,1.1269169000443071,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.8571841999656,964.8571841999656,0.007801700034178793,0.0980756999924779,5.0,0.7912109999451786,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.6905915000243,965.6905915000243,0.007468400057405233,0.09735519997775555,3.0,1.59129359992221,,,,,,,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.3238695999607,967.3238695999607,0.0006847999757155776,0.09928739990573376,3.0,1.6330352999502793,,,,,,,,2635,Moral,2025-03-07_16h29.35.240,MoralCondition_v2,2022.2.5,29.99891403453524,
