loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.284879299812,1062.284879299812,0.006440199911594391,0.09902979992330074,2.0,3.1603598999790847,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.484877999872,1065.484877999872,0.007821700070053339,0.09785979986190796,4.0,7.291101499926299,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.8180329999886,1072.8180329999886,0.0066650002263486385,0.09920939989387989,4.0,2.7270621000789106,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.584529099986,1075.584529099986,0.006565500050783157,0.09932520007714629,3.0,2.860475900117308,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.484712000005,1078.484712000005,0.006810000166296959,0.09890499990433455,1.0,4.293219999875873,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.8181494995952,1082.8181494995952,0.001217399723827839,0.09772149985656142,2.0,2.631064999848604,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1085.4849001998082,0.00015399977564811707,0.0986984996125102,1091.484660399612,6.032015199773014,1091.7013864996843,1091.7013864996843,0.1017083995975554,0.21554339956492186,6.015303499531001,1097.7679698998109,1097.7679698998109,1097.7679698998109,0.0688968994654715,0.1819529994390905,1103.467945299577,1103.6679155998863,6.015263899695128,6.1152644995599985,1109.6679124999791,12.01525679975748,1109.8012347999029,1109.8012347999029,0.015429699327796698,0.11509869946166873,up,1.960058600641787,1111.8012192999013,5.460018292069435e-05,0.09748610015958548,,1117.8179252999835,1117.8179252999835,0.025506299920380116,0.11416150024160743,5.0,4.856325599830598,,,,,,,,,1109.7679158998653,1109.7679158998653,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.7178135998547,1122.7178135998547,0.006361600011587143,0.09862180007621646,2.0,4.226678699720651,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.9843486999162,1126.9843486999162,0.007484199944883585,0.09784540021792054,1.0,3.4251059000380337,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.4513294999488,1130.4513294999488,0.007390799932181835,0.09785129968076944,4.0,4.791641199961305,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.2845259997994,1135.2845259997994,0.0067667001858353615,0.09897720022127032,2.0,2.793621299788356,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.1177955996245,1138.1177955996245,0.007441400084644556,0.09800990018993616,1.0,1.6250958000309765,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.7843145998195,1139.7843145998195,0.006841899827122688,0.09939750004559755,5.0,1.9934378997422755,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.817873199936,1141.817873199936,0.0013713003136217594,0.09741639997810125,2.0,2.9973212997429073,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1144.851316199638,0.0001321001909673214,0.09900730010122061,1150.8677754998207,6.015632400289178,1151.0343436999246,1151.0343436999246,0.07884870003908873,0.1825628001242876,6.015598100144416,1157.1345212999731,1157.1345212999731,1157.1345212999731,0.06963340006768703,0.1824504998512566,1162.8343764999881,1163.0343743995763,6.015663600061089,6.11571880010888,1169.0343716996722,12.015565500129014,1169.1677220999263,1169.1677220999263,0.015781200025230646,0.11550949979573488,up,0.9456605003215373,1170.1677098996006,6.440002471208572e-05,0.09777830028906465,1176.167787599843,1176.167787599843,1176.167787599843,0.008725299965590239,0.09799760021269321,6.0,2.9235772998072207,,,,,,,1157.0344073995948,1157.0344073995948,1169.1343697998673,1169.1343697998673,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.1343241999857,1179.1343241999857,0.006987500004470348,0.09857699973508716,5.0,2.75938790012151,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.9342840998434,1181.9342840998434,0.006955699995160103,0.09933680016547441,4.0,3.92668249970302,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.9009050996974,1185.9009050996974,0.007041300181299448,0.09910479979589581,2.0,2.459853499662131,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.4010630999692,1188.4010630999692,0.006805000361055136,0.09667540015652776,2.0,4.191125700250268,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.6345284995623,1192.6345284995623,0.008345599751919508,0.09746660012751818,1.0,1.6569819999858737,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.3341405997053,1194.3341405997053,0.006912600249052048,0.09836689988151193,1.0,1.4931944999843836,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.86748669995,1195.86748669995,0.000997699797153473,0.09837020002305508,2.0,3.8983856001868844,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1199.8012395999394,0.00037160003557801247,0.09776009991765022,1205.801112699788,6.031189600005746,1206.0179185997695,1206.0179185997695,0.1005103001371026,0.21453400002792478,6.014222499914467,1212.0841762996279,1212.0841762996279,1212.0841762996279,0.07233959995210171,0.1812154999934137,1217.7841702997684,1217.9842109996825,6.014314599800855,6.114223700016737,1223.984166899696,12.014312599785626,1224.1177116995677,1224.1177116995677,0.014740499667823315,0.11418809974566102,up,2.0759522006846964,1226.2341669998132,5.13000413775444e-05,0.09751999983564019,,1232.250887000002,1232.250887000002,0.02550539979711175,0.11399869993329048,1.0,3.0243457998149097,,,,,,,,,1224.084433299955,1224.084433299955,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.3341208999045,1235.3341208999045,0.010376399848610163,0.11419649980962276,4.0,6.438163799699396,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.8007296998985,1241.8007296998985,0.007741800043731928,0.0978303998708725,2.0,3.157887399662286,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.0174350999296,1245.0174350999296,0.009442700073122978,0.11425400013104081,5.0,3.5392030999064445,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.6010888996534,1248.6010888996534,0.008219200186431408,0.11443630000576377,1.0,1.7739308001473546,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.417386399582,1250.417386399582,0.00885740015655756,0.11423109984025359,6.0,1.872785100247711,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.3172770999372,1252.3172770999372,0.006621100008487701,0.09904660005122423,5.0,3.2936461996287107,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.650736299809,1255.650736299809,0.0007762000896036625,0.09922860004007816,2.0,2.9996682996861637,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1258.684253399726,0.0002490999177098274,0.0977012999355793,1264.7006820999086,6.014351699966937,1264.8840932999738,1264.8840932999738,0.08381089987233281,0.19771589990705252,6.030945799779147,1270.9842208996415,1270.9842208996415,1270.9842208996415,0.09212279971688986,0.1977576999925077,1276.6840023999102,1276.8839761996642,6.031001599971205,6.13093480002135,1282.8839892996475,12.03112809965387,1283.017270699609,1283.017270699609,0.031111799646168947,0.13093609968200326,up,1.1119692004285753,1284.1839675996453,4.840036854147911e-05,0.09772510034963489,,1290.2009132998064,1290.2009132998064,0.02485440019518137,0.11447850009426475,5.0,3.1573010003194213,,,,,,,1270.884024199564,1270.884024199564,1282.9839293998666,1282.9839293998666,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293.4173464998603,1293.4173464998603,0.007341799791902304,0.11411410011351109,5.0,3.2077689999714494,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.667459699791,1296.667459699791,0.007886199746280909,0.11373779969289899,2.0,2.0069023999385536,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.7173490999267,1298.7173490999267,0.009523000102490187,0.1142583996988833,1.0,1.5393353998661041,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.2837931998074,1300.2837931998074,0.008346299640834332,0.0978116998448968,1.0,2.290382199920714,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.634012399707,1302.634012399707,0.007574200164526701,0.11425590002909303,1.0,1.6408781995996833,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.3006841996685,1304.3006841996685,0.008138699922710657,0.09728879993781447,1.0,1.3904951997101307,,,,,,,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.7340168999508,1305.7340168999508,0.00111440010368824,0.09798940038308501,7.0,1.9647470000199974,,,,,,,,7408,Moral,2024-08-24_10h23.12.850,MoralCondition_v2,2022.2.5,29.99738422214667,
