loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,player_image_offer.stopped,player_name_offer.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_10.stopped,p_port_6.stopped,player_image_intro.stopped,player_name_intro.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,12.247142200125381,0.0007952000014483929,0.10677679989021271,12.845880920044147,13.145734900026582,13.428982719988563,13.729029700043611,14.029284819937311,14.345747799961828,14.345747799961828,0.023660099948756397,0.1236225999891758,29.362336199963465,15.00690909998957,29.462373499991372,0.006928500020876527,0.10685820004437119,29.945728500024416,space,1.2510357999708503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,710.6272922999924,0.0002924000145867467,0.0985729000531137,716.6270435999613,6.031903099967167,716.8100549000083,716.8100549000083,0.07012730010319501,0.18164290010463446,6.015082200057805,722.910281599965,722.910281599965,722.910281599965,0.07394190004561096,0.18161440012045205,728.6102344000246,728.8102412000299,6.014988300041296,6.114958800026216,734.810248499969,12.014998200116679,734.9101935999934,734.9101935999934,734.9266879999777,734.9266879999777,0.014974300051108003,0.09824190009385347,up,1.0697376999305561,736.0602195999818,4.800001624971628e-05,0.09807379997801036,,742.0934953000396,742.0934953000396,0.02601539995521307,0.13135049992706627,1.0,2.4728511000284925,,,,,,,,,722.8102564000292,722.8102564000292,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.5935034999857,744.5935034999857,0.006646699970588088,0.09912489994894713,1.0,0.8267525000264868,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.4601823999546,745.4601823999546,0.006650800001807511,0.099386400077492,1.0,0.8269887000788003,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.326958599966,746.326958599966,0.007518899976275861,0.09780949994456023,1.0,0.8580713999690488,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.2268493999727,747.2268493999727,0.0066503999987617135,0.09933150000870228,4.0,1.92713470000308,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.1934009999968,749.1934009999968,0.0068391000386327505,0.09926670009735972,1.0,1.1602945000631735,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.3934556000168,750.3934556000168,0.006784799974411726,0.09928269998636097,1.0,0.7933094999752939,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.2271215999499,751.2271215999499,0.0007029999978840351,0.09923659998457879,4.0,2.3661440000869334,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,753.6269893000135,0.0001365999924018979,0.09915400005411357,759.6434404000174,6.015828400035389,759.8101906999946,759.8101906999946,0.06839610007591546,0.18270970007870346,6.015785100054927,765.9101806000108,765.9101806000108,765.9101806000108,0.06773220002651215,0.1826376001117751,771.6101221999852,771.8100297999335,6.015772100072354,6.115785100031644,777.8100098000141,12.015753700048663,777.9100536999758,777.9100536999758,777.9433436000254,777.9433436000254,0.01603850012179464,0.11567680013831705,up,0.7727711000479758,778.7600016000215,4.279997665435076e-05,0.0978770999936387,,784.7936028999975,784.7936028999975,0.025910899974405766,0.131327599985525,1.0,3.2061908999457955,,,,,,,,,765.793250799994,765.793250799994,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.0266393999336,788.0266393999336,0.0067257999908179045,0.09913799993228167,1.0,0.7265216999221593,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.7934557000408,788.7934557000408,0.007119799964129925,0.09937909990549088,4.0,1.46025689993985,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.2932029999793,790.2932029999793,0.00854750000871718,0.09929240006022155,1.0,1.2250056999037042,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.5768914000364,791.5768914000364,0.007679799920879304,0.11413589993026108,1.0,0.6077278000302613,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.2099149000132,792.2099149000132,0.0065466000232845545,0.09922209999058396,1.0,0.593747099977918,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.8433098000241,792.8433098000241,0.0068026999942958355,0.09922129998449236,1.0,0.7603967000031844,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.6433361000381,793.6433361000381,0.000492400024086237,0.0989312999881804,4.0,2.433278899989091,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,796.1099980999716,0.00023199990391731262,0.09841969993431121,802.1265861999709,6.015092199901119,802.2931147000054,802.2931147000054,0.07045529992319643,0.181802999926731,6.015105900005437,808.3932476999471,808.3932476999471,808.3932476999471,0.06780209997668862,0.1824860000051558,814.0932173000183,814.2931875999784,6.015080100041814,6.11521580000408,820.293310899986,12.015274100005627,820.3931514000287,820.3931514000287,820.4265237000072,820.4265237000072,0.015285499976016581,0.11500860005617142,up,0.5456146000651643,821.0264816000126,5.359994247555733e-05,0.09787209995556623,827.0435095999856,827.0435095999856,827.0435095999856,0.008963899919763207,0.11453030002303421,1.0,2.839854499907233,,,,,,,,,808.2933465000242,808.2933465000242,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.9097287999466,829.9097287999466,0.007243799977004528,0.0980009000049904,1.0,0.8248401000164449,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.7764974000165,830.7764974000165,0.0064455000683665276,0.097628099960275,1.0,1.4253531000576913,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.2432902000146,832.2432902000146,0.0077402000315487385,0.09776799997780472,4.0,1.857702299952507,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.1429813000141,834.1429813000141,0.006669200025498867,0.0991183000151068,1.0,1.6935885000275448,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.8764295999426,835.8764295999426,0.007104600081220269,0.09815820003859699,1.0,1.625321100000292,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.5432265000418,837.5432265000418,0.006878599990159273,0.09927589993458241,1.0,0.8937344000441954,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.4764250000007,838.4764250000007,0.00048530008643865585,0.09954760002437979,4.0,1.6333139000926167,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,840.1430740000214,0.0002546999603509903,0.09800260001793504,846.1263724999735,6.014632500009611,846.3264564999845,846.3264564999845,0.06869029998779297,0.181369400001131,6.0148572999751195,852.4263122000266,852.4263122000266,852.4263122000266,0.06700120004825294,0.18147430010139942,858.126344999997,858.3263526000082,6.014616500004195,6.114611300057732,864.3263333999785,12.014599000103772,864.4262926999945,864.4262926999945,864.459652199992,864.459652199992,0.014763900078833103,0.11449920013546944,up,0.544687099987641,865.0429656000342,2.359994687139988e-05,0.09919959993567318,,871.0594794999342,871.0594794999342,0.02568790002260357,0.11557319993153214,1.0,3.1245133999036625,,,,,,,,,852.3263516000006,852.3263516000006,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.2262907000259,874.2262907000259,0.006607400020584464,0.09917130006942898,1.0,1.9268466000212356,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.1929246999789,876.1929246999789,0.006847199983894825,0.09914489998482168,1.0,0.8265270999399945,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.0597604999784,877.0597604999784,0.0076027000322937965,0.09771889995317906,1.0,0.7912500998936594,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.8929642000003,877.8929642000003,0.006611200049519539,0.09894449997227639,1.0,0.6934022000059485,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.6261736999732,878.6261736999732,0.006736999959684908,0.09921619994565845,4.0,1.660122000030242,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.3261258000275,880.3261258000275,0.00734440004453063,0.09813249995931983,1.0,0.9585709000239149,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.3262870999752,881.3262870999752,0.0009738999651744962,0.09839800000190735,4.0,1.765750000020489,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,883.126297699986,0.0003157000755891204,0.09789930004626513,889.1262152999407,6.031240900047123,889.3262884999858,889.3262884999858,0.0858938000164926,0.19810270005837083,6.031150000053458,895.4263640999561,895.4263640999561,895.4263640999561,0.088836400071159,0.1980038001202047,901.1261751999846,901.3262219999451,6.031249200110324,6.131122900056653,907.3262024000287,12.031278200098313,907.4261605000356,907.4261605000356,907.4595230999403,907.4595230999403,0.03131260012742132,0.13106460007838905,up,0.6651144999777898,908.1596311000176,5.110003985464573e-05,0.09722730005159974,914.1760427999543,914.1760427999543,914.1760427999543,0.008905500057153404,0.1139174000127241,1.0,2.1397707000141963,,,,,,,,,895.3261404000223,895.3261404000223,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.342667000019,916.342667000019,0.00637680001091212,0.09907220001332462,1.0,0.8271880000829697,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.2094492999604,917.2094492999604,0.009188000112771988,0.09721140004694462,1.0,0.9224531999789178,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.1761611000402,918.1761611000402,0.007346100057475269,0.09764560009352863,1.0,0.8912924999604002,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.1094032999827,919.1094032999827,0.006717300042510033,0.0993157000048086,1.0,0.7935122000053525,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.9593821000308,919.9593821000308,0.007953900028951466,0.11415049992501736,1.0,0.8406333999009803,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.8430060000392,920.8430060000392,0.008291799924336374,0.11409299995284528,4.0,1.8399992000777274,,,,,,,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.70930029999,922.70930029999,0.0015829999465495348,0.0975291000213474,4.0,1.830368300084956,,,,,3191,Moral,2025-03-03_13h40.10.665,MoralCondition_v2,2022.2.5,30.005403975980617,
