loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_6.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,18.41530992463231,0.0008447989821434021,0.10352119989693165,18.717044798657298,19.033752668648958,19.350500298663974,19.617140170186758,19.91714959964156,20.217143669724464,20.550293998792768,0.006197400391101837,0.10387410037219524,35.550444699823856,15.00372519902885,35.65048489905894,0.003771800547838211,0.10365420021116734,36.117157800123096,space,1.387033300474286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.012818299234,1338.012818299234,0.006662899628281593,0.09923399984836578,5.0,4.526973400264978,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.5792532991618,1342.5792532991618,0.001264600083231926,0.09809079952538013,4.0,4.197933999821544,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1346.8129923995584,0.0002903006970882416,0.09792790003120899,1352.8126113992184,6.031273901462555,1353.0123755000532,1353.0123755000532,0.09041530080139637,0.19799070060253143,6.031197400763631,1359.1124922987074,1359.1124922987074,1359.1124922987074,0.0899026021361351,0.1980999018996954,1364.8125294987112,1365.0125181004405,6.03121830150485,6.131248300895095,1371.0125126987696,12.031202301383018,1371.1458906996995,1371.1458906996995,0.03134940192103386,0.13109840266406536,up,0.5259905997663736,1371.7292510997504,5.009956657886505e-05,0.09779809974133968,1377.7459424994886,1377.7459424994886,1377.7459424994886,0.01082799956202507,0.1146331001073122,7.0,3.9046398997306824,,,,,,,,1359.0127584990114,1359.0127584990114,,1371.1125035993755,1371.1125035993755,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.69586869888,1381.69586869888,0.010294899344444275,0.1145102009177208,1.0,2.138782698661089,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.8624558988959,1383.8624558988959,0.008347200229763985,0.09803059883415699,3.0,3.0239142011851072,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.929084399715,1386.929084399715,0.006615599617362022,0.09953770041465759,2.0,2.1607870999723673,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.1461776997894,1389.1461776997894,0.008204499259591103,0.11355749890208244,2.0,2.9064082000404596,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.0789317004383,1392.0789317004383,0.0065623000264167786,0.09830970130860806,2.0,2.0595749989151955,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.1790297999978,1394.1790297999978,0.007521800696849823,0.09781800024211407,1.0,1.7915802989155054,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.0124455988407,1396.0124455988407,0.0007183011621236801,0.09938959963619709,7.0,5.899798300117254,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1401.945943498984,0.0002618003636598587,0.09782420098781586,1407.9623572994024,6.014384699985385,1408.1293292995542,1408.1293292995542,0.07708889991044998,0.181283101439476,6.0143543016165495,1414.2289247997105,1414.2289247997105,1414.2289247997105,0.07579240202903748,0.1811841018497944,1419.9291701000184,1420.1289596986026,6.014362800866365,6.114323500543833,1426.1289750002325,12.01439650170505,1426.2623185999691,1426.2623185999691,0.014557601884007454,0.11429530195891857,up,0.9942642021924257,1427.2956236992031,5.4599717259407043e-05,0.0978057999163866,,1433.328995699063,1433.328995699063,0.025575900450348854,0.13137239962816238,5.0,3.706597700715065,,,,,,,,1414.1290990002453,1414.1290990002453,,1426.2289230003953,1426.2289230003953,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.0621951986104,1437.0621951986104,0.006699599325656891,0.09907469898462296,5.0,5.326882600784302,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.4288807995617,1442.4288807995617,0.0072234999388456345,0.09934020042419434,2.0,3.5929821003228426,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.0621355995536,1446.0621355995536,0.006715299561619759,0.09911629930138588,5.0,9.160361900925636,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.2621339987963,1455.2621339987963,0.006555398926138878,0.09932509995996952,5.0,1.5937909986823797,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.8954661991447,1456.8954661991447,0.006952401250600815,0.09830120019614697,5.0,2.4589719995856285,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459.3953334987164,1459.3953334987164,0.007221400737762451,0.09730900079011917,4.0,5.491269901394844,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464.9290447998792,1464.9290447998792,0.0007447004318237305,0.09925729967653751,3.0,14.4662009999156,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1479.4287439994514,0.000461699441075325,0.09734930098056793,1485.4287342000753,6.030733700841665,1485.6287099998444,1485.6287099998444,0.08788879960775375,0.19770120084285736,6.030656199902296,1491.7289031986147,1491.7289031986147,1491.7289031986147,0.08621460013091564,0.19757720082998276,1497.4286211002618,1497.6284964997321,6.030434301123023,6.130598101764917,1503.6286293994635,12.030632300302386,1503.7619901988655,1503.7619901988655,0.03092390112578869,0.1305755004286766,up,16.19841530174017,1520.0119036994874,2.960115671157837e-05,0.09911740012466908,,1526.0290660001338,1526.0290660001338,0.026926400139927864,0.11580310016870499,6.0,5.122982200235128,,,,,,,,1491.6286546997726,1491.6286546997726,,1503.7287579998374,1503.7287579998374,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531.1951020993292,1531.1951020993292,0.006614699959754944,0.09889140166342258,5.0,1.760012000799179,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.9950702004135,1532.9950702004135,0.006144300103187561,0.09855559840798378,5.0,1.326978201046586,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534.3616792988032,1534.3616792988032,0.00758649967610836,0.09737579897046089,1.0,2.690956000238657,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537.0950927995145,1537.0950927995145,0.006753899157047272,0.09916939958930016,6.0,2.626877499744296,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539.76189689897,1539.76189689897,0.008093100041151047,0.09807660058140755,6.0,9.590998699888587,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.4120742995292,1549.4120742995292,0.007964599877595901,0.1142151989042759,4.0,8.37390299886465,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.8118404000998,1557.8118404000998,0.0007010996341705322,0.09925669990479946,2.0,8.93272740021348,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1566.7786897998303,0.00027639977633953094,0.09776949882507324,1572.778321299702,6.0311012994498014,1572.9781829994172,1572.9781829994172,0.0886084996163845,0.19773459993302822,6.03104680031538,1579.078459398821,1579.078459398821,1579.078459398821,0.08568060025572777,0.1979296002537012,1584.7784307003021,1584.9782813992351,6.031060099601746,6.131208699196577,1590.9783835988492,12.031237099319696,1591.1116147004068,1591.1116147004068,0.03120489977300167,0.131045900285244,up,0.5844948012381792,1591.7449147999287,4.8998743295669556e-05,0.09791489876806736,,1597.7784062996507,1597.7784062996507,0.02501789852976799,0.13143409974873066,1.0,2.2074017990380526,,,,,,,,1578.9782963003963,1578.9782963003963,,1591.0782414004207,1591.0782414004207,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0115750990808,1600.0115750990808,0.007137499749660492,0.09773110039532185,1.0,2.891619300469756,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.9449699986726,1602.9449699986726,0.007232099771499634,0.09808560088276863,5.0,2.4918584004044533,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.478118199855,1605.478118199855,0.006758499890565872,0.09902979992330074,2.0,1.693631799891591,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1607.2114159986377,1607.2114159986377,0.006750600412487984,0.09927250072360039,7.0,2.360043400898576,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1609.6113940998912,1609.6113940998912,0.007647199556231499,0.0978958997875452,1.0,2.291285799816251,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.9449064992368,1611.9449064992368,0.006750199943780899,0.09912320040166378,2.0,2.2267458997666836,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.2116003986448,1614.2116003986448,0.000658499076962471,0.09915729984641075,7.0,3.03308429941535,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1617.2782912999392,0.0003045015037059784,0.09808560088276863,1623.2947304993868,6.014538800343871,1623.4616240989417,1623.4616240989417,0.07055780105292797,0.18129580095410347,6.014518501237035,1629.5615391992033,1629.5615391992033,1629.5615391992033,0.06928910128772259,0.18132230080664158,1635.2613669000566,1635.4614613000304,6.01459770090878,6.114492801949382,1641.4613908994943,12.014532001689076,1641.594692999497,1641.594692999497,0.01468450203537941,0.11457240208983421,up,0.9655940998345613,1642.6113482993096,5.359947681427002e-05,0.0979750007390976,1648.6278900001198,1648.6278900001198,1648.6278900001198,0.010545700788497925,0.11425230093300343,2.0,2.704849699512124,,,,,,,,1629.4614260997623,1629.4614260997623,,1641.56132959947,1641.56132959947,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651.3612291999161,1651.3612291999161,0.006657801568508148,0.09837610088288784,2.0,5.892703499644995,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.311635799706,1657.311635799706,0.008921300992369652,0.11454620026051998,2.0,2.773190800100565,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.111333699897,1660.111333699897,0.006659001111984253,0.09923600032925606,5.0,2.393561100587249,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.5615267995745,1662.5615267995745,0.00859840027987957,0.11456199921667576,4.0,2.673512699082494,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.2613214999437,1665.2613214999437,0.006249500438570976,0.09941850043833256,3.0,4.3273561000823975,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.6278888992965,1669.6278888992965,0.00706849992275238,0.09780259989202023,2.0,2.558196699246764,,,,,,,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.2280541993678,1672.2280541993678,0.0007157009094953537,0.0987468995153904,5.0,3.3671512994915247,,,,,,,,9206,Moral,2024-07-03_14h08.00.012,MoralCondition_v2,2022.2.5,29.99430719776782,
