loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,p_port_3.stopped,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,p_port_6.stopped,player_image_offer.stopped,player_name_offer.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,881.4181343000382,0.00015039928257465363,0.09912610054016113,887.4180674999952,5.999140199273825,887.5847658999264,887.5847658999264,0.06424460001289845,0.1658915001899004,5.999060800299048,893.6847550012171,893.6847550012171,893.6847550012171,0.05603890120983124,0.16590410098433495,899.3847276009619,899.5846824999899,5.999080801382661,6.098896000534296,905.5848901998252,11.999325700104237,905.7180068995804,905.7180068995804,-5.719810724258423e-05,0.11568260192871094,up,0.8040612991899252,906.5846635010093,4.8100948333740234e-05,0.0978717003017664,,912.6011523995548,912.6011523995548,0.025333700701594353,0.11448940075933933,4.0,27.25687720067799,,,,,,,6.09906779974699,905.6846500001848,905.6846500001848,893.5847025010735,893.5847025010735,6.099111400544643,12.09905550070107,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.9010717011988,939.9010717011988,0.0074736010283231735,0.09799849987030029,5.0,1.9913805983960629,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.9345530997962,941.9345530997962,0.0076471008360385895,0.09782930091023445,2.0,2.524428501725197,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.5180591996759,944.5180591996759,0.007754800841212273,0.11447999998927116,1.0,1.7746160998940468,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.3178231008351,946.3178231008351,0.0072638001292943954,0.09805779904127121,1.0,1.9249895997345448,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.2845463007689,948.2845463007689,0.008295601233839989,0.0981220006942749,5.0,3.5575945004820824,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.8844876009971,951.8844876009971,0.006612300872802734,0.09921500086784363,2.0,2.293624499812722,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.2179560996592,954.2179560996592,0.0014843996614217758,0.09744849987328053,5.0,3.797290800139308,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,958.0515470001847,0.00033609941601753235,0.09808130003511906,964.0678183995187,6.0146024990826845,964.2345909997821,964.2345909997821,0.07850529998540878,0.18148750066757202,6.014649299904704,970.3345164004713,970.3345164004713,970.3345164004713,0.07041990011930466,0.18155050091445446,976.0345825999975,976.2344255000353,6.014677099883556,6.114543801173568,982.2345099002123,12.01473450101912,982.3677591010928,982.3677591010928,0.014925200492143631,0.1143433004617691,up,0.6821897998452187,983.0843992009759,4.149973392486572e-05,0.09827519953250885,989.101163700223,989.101163700223,989.101163700223,0.00967329926788807,0.11511769890785217,5.0,3.93958929926157,,,,,,,,982.3346139006317,982.3346139006317,970.2344537004828,970.2344537004828,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.084658799693,993.084658799693,0.008276499807834625,0.11423430033028126,2.0,3.2405875995755196,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.3509736005217,996.3509736005217,0.007075900211930275,0.09897789917886257,2.0,3.992909301072359,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.3843013010919,1000.3843013010919,0.007040299475193024,0.09868820011615753,5.0,3.058839099481702,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.4844356011599,1003.4844356011599,0.008210500702261925,0.09770289994776249,1.0,1.957269798964262,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.484527900815,1005.484527900815,0.008331799879670143,0.09755980037152767,1.0,1.990150399506092,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.5175558999181,1007.5175558999181,0.007299700751900673,0.09786739945411682,1.0,0.991415599361062,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.5508520007133,1008.5508520007133,0.0020698998123407364,0.09716800041496754,5.0,3.1964986994862556,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1011.7846074011177,0.00013440102338790894,0.09910720027983189,1017.7842923998833,5.999059099704027,1017.9509411007166,1017.9509411007166,0.06316780112683773,0.1658985000103712,6.032218299806118,1024.084334000945,1024.084334000945,1024.084334000945,0.08583550155162811,0.19907130114734173,1029.7842520009726,1029.9841454997659,6.0321448016911745,6.132168201729655,1035.9840943999588,12.032022800296545,1036.117521699518,1036.117521699518,0.032557401806116104,0.13217220082879066,up,1.075993798673153,1037.250862499699,4.990026354789734e-05,0.09777100011706352,1043.2506793998182,1043.2506793998182,1043.2506793998182,0.00910240039229393,0.09757540002465248,2.0,3.9232184011489153,,,,,,,6.099133899435401,1036.0842233002186,1036.0842233002186,1023.9509002994746,1023.9509002994746,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.2173827011138,1047.2173827011138,0.006421199068427086,0.0993712991476059,5.0,1.793714800849557,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.050982400775,1049.050982400775,0.0074626002460718155,0.09739319980144501,4.0,4.457767400890589,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.5509502012283,1053.5509502012283,0.006896199658513069,0.09893439896404743,1.0,2.0601275004446507,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.6508211009204,1055.6508211009204,0.006587499752640724,0.09904859960079193,1.0,14.893422299996018,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.584143999964,1070.584143999964,0.007111199200153351,0.09785429947078228,1.0,1.2917664982378483,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.9172010999173,1071.9172010999173,0.007579699158668518,0.09748809970915318,5.0,2.390828900039196,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.350878899917,1074.350878899917,0.001067301258444786,0.0991492010653019,5.0,2.532437300309539,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1076.9176097996533,0.00013739988207817078,0.09921769984066486,1082.9340324997902,6.015814600512385,1083.1176631003618,1083.1176631003618,0.08505469933152199,0.19942080043256283,5.999140299856663,1089.1841272003949,1089.1841272003949,1089.1841272003949,0.05826679989695549,0.16577110067009926,1094.8839589003474,1095.0839665010571,5.9991628006100655,6.099099500104785,1101.0839374996722,11.99910520017147,1101.2172810994089,1101.2172810994089,-0.0004714988172054291,0.11571099981665611,up,0.3842090982943773,1101.667272599414,1.7998740077018738e-05,0.09931879863142967,1107.6841471008956,1107.6841471008956,1107.6841471008956,0.010769899934530258,0.11585399881005287,6.0,1.9730961993336678,,,,,,,,1101.1670795995742,1101.1670795995742,1089.1841272003949,1089.1841272003949,6.09912190027535,12.09889250062406,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.6837614998221,1109.6837614998221,0.006566198542714119,0.09904609993100166,2.0,3.4937369003891945,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.2172900997102,1113.2172900997102,0.005327699705958366,0.09895299933850765,2.0,1.2282245997339487,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.4837683010846,1114.4837683010846,0.007022600620985031,0.09846450015902519,2.0,0.7590749990195036,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.2838758993894,1115.2838758993894,0.007690500468015671,0.09775559976696968,1.0,1.6912063006311655,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.0172701012343,1117.0172701012343,0.00721689872443676,0.09787429869174957,1.0,0.7915868014097214,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.850648900494,1117.850648900494,0.007144199684262276,0.09893770143389702,2.0,3.059425501152873,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.9506884999573,1120.9506884999573,0.0013954006135463715,0.09735320135951042,6.0,2.030613301321864,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1123.0176015999168,0.00027209892868995667,0.09778399951756,1129.0171718001366,6.031122099608183,1129.2173919994384,1129.2173919994384,0.09500049985945225,0.19802539981901646,6.0311099998652935,1135.28376840055,1135.28376840055,1135.28376840055,0.0616494994610548,0.16441220045089722,1140.9837753996253,1141.2170969005674,6.030986599624157,6.131072200834751,1147.217304199934,12.031245401129127,1147.3504397999495,1147.3504397999495,0.031219501048326492,0.13102439977228642,up,1.7712398990988731,1149.1670869011432,4.040077328681946e-05,0.09753509983420372,1155.1839272994548,1155.1839272994548,1155.1839272994548,0.008666399866342545,0.11443930119276047,6.0,2.206749700009823,,,,,,,,1147.283752700314,1147.283752700314,1135.2003566995263,1135.2003566995263,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.4171821009368,1157.4171821009368,0.0064844004809856415,0.09939409978687763,2.0,3.1938139013946056,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.6503127999604,1160.6503127999604,0.0063537005335092545,0.0990143995732069,2.0,1.3271593991667032,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.0173097997904,1162.0173097997904,0.0077890995889902115,0.09740469977259636,1.0,1.4588517993688583,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.5170422997326,1163.5170422997326,0.006268300116062164,0.09887850098311901,1.0,0.7603440005332232,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.3170187994838,1164.3170187994838,0.007557099685072899,0.09839239902794361,2.0,1.791958399116993,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.1503727007657,1166.1503727007657,0.007671700790524483,0.09909429959952831,2.0,1.6592629998922348,,,,,,,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.8502357006073,1167.8502357006073,0.0014119986444711685,0.09765089862048626,6.0,2.5307970996946096,,,,,,,,4417,Moral,2024-07-15_11h27.03.111,MoralCondition_v2,2022.2.5,30.0165992568619,
