loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_3.started,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,p_port_3.stopped,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,p_port_6.stopped,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,p_port_10.stopped,Instructions_Affinity_Score.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,23.736466099508107,0.0007845996879041195,0.11115279980003834,24.318227409943937,24.918333110027014,25.518231010157614,25.834833499975502,25.834833499975502,0.027734799776226282,0.12801749957725406,40.81814330024645,15.011048599611968,15.094416999723762,40.93492140015587,0.027873599901795387,0.1278058998286724,41.43491890002042,space,2.878985600080341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,766.3667945000343,0.0002847001887857914,0.09790280042216182,772.3664536001161,6.031127800233662,,772.5497254002839,772.5497254002839,0.07068430026993155,0.18107650009915233,6.014407600276172,778.6498591001146,778.6498591001146,778.6498591001146,0.06841460010036826,0.18124529998749495,784.3497391999699,784.5498783001676,6.014556299895048,6.114569299854338,790.5497118001804,12.014374500140548,790.6830461001955,790.6830461001955,0.014655699953436852,0.1143261999823153,down,0.5104414997622371,791.2497207000852,4.510022699832916e-05,0.0979539998807013,797.266364000272,797.266364000272,0.02612130017951131,0.11454509990289807,3.0,2.2560719000175595,,,,,,,790.6498447000049,790.6498447000049,778.5498037002981,778.5498037002981,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.5664893998764,799.5664893998764,0.007833299692720175,0.09783169999718666,3.0,1.0573526001535356,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.6662347000092,800.6662347000092,0.006812199950218201,0.09695869963616133,3.0,1.1576588000170887,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.86653140001,801.86653140001,0.00656080013141036,0.09917480032891035,4.0,1.227156300097704,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.1329649998806,803.1329649998806,0.007434099912643433,0.09828809974715114,3.0,1.1250609001144767,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.2997461003251,804.2997461003251,0.0065252999775111675,0.09901569969952106,3.0,0.8268882995471358,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.1664220001549,805.1664220001549,0.0068802000023424625,0.09927979996427894,5.0,0.9267571996897459,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.1331787002273,806.1331787002273,0.0012528998777270317,0.09814770007506013,7.0,4.031274399720132,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,810.1999967000447,0.0002986001782119274,0.09793950011953712,816.1996438000351,6.031234499998391,,816.3830094998702,816.3830094998702,0.06750279990956187,0.18114829994738102,6.014531100168824,822.4830726003274,822.4830726003274,822.4830726003274,0.06793699972331524,0.18134790007025003,828.1829777001403,828.3829692001455,6.01454469980672,6.114291199948639,834.3829240002669,12.014505499973893,834.5162919000722,834.5162919000722,0.014732199721038342,0.11443599965423346,up,0.533995300065726,835.1162581001408,5.010003224015236e-05,0.0978182996623218,841.1495201000944,841.1495201000944,0.02540279971435666,0.13103749975562096,3.0,2.240067500155419,,,,,,,834.4829420000315,834.4829420000315,822.3828962999396,822.3828962999396,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.4162512002513,843.4162512002513,0.006432199850678444,0.09939270000904799,3.0,1.0605289000086486,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.5330059002154,844.5330059002154,0.007273500319570303,0.1141070001758635,3.0,0.6081634000875056,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.1661534002051,845.1661534002051,0.006816500332206488,0.0985448001883924,3.0,0.6590875997208059,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.8662459999323,845.8662459999323,0.006092000287026167,0.09906279994174838,3.0,0.6271768999285996,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.5329026002437,846.5329026002437,0.006895300000905991,0.09928729990497231,6.0,1.8268440999090672,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.3995938003063,848.3995938003063,0.006569799967110157,0.09920509997755289,3.0,1.5601759999990463,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.9996770001017,849.9996770001017,0.0020770998671650887,0.09749950002878904,4.0,10.996300800237805,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,861.0330630000681,0.0001529003493487835,0.09925410011783242,867.0327964001335,5.999305000063032,6.098992000333965,867.182736699935,867.182736699935,0.04767000023275614,0.1493816999718547,6.015781200025231,873.3162414999679,873.3162414999679,873.3162414999679,0.06754489988088608,0.18246500007808208,879.0162196001038,879.2161368001252,6.015890100039542,6.1157820001244545,885.216086700093,12.015789899975061,885.3496234999038,885.3496234999038,0.015988700091838837,0.11572209978476167,up,0.48419849993661046,885.8827444002964,4.1600316762924194e-05,0.09797180024906993,891.8998849000782,891.8998849000782,0.025977100245654583,0.1146300002001226,3.0,1.5564015000127256,,,,,,,885.3161578001454,885.3161578001454,873.1829126998782,873.1829126998782,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.4993746001273,893.4993746001273,0.007937999907881021,0.09808780020102859,6.0,1.4244245998561382,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.9661461003125,894.9661461003125,0.007346500176936388,0.09792440012097359,3.0,1.2247349000535905,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.2495011002757,896.2495011002757,0.007952699903398752,0.11406870000064373,3.0,0.7738339998759329,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.0494619002566,897.0494619002566,0.006645900197327137,0.0993961002677679,3.0,0.6268269997090101,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.7327447002754,897.7327447002754,0.007823999971151352,0.11393720004707575,3.0,0.6738209002651274,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.4327006000094,898.4327006000094,0.007132799830287695,0.09811579994857311,3.0,0.7586515001021326,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.2328538000584,899.2328538000584,0.001505000051110983,0.09704870032146573,4.0,4.963417999912053,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,904.2329548001289,0.00013149995356798172,0.09939659992232919,910.2326686000451,5.999293899629265,6.099418199621141,910.3992147999816,910.3992147999816,0.061978799756616354,0.16616209968924522,5.999293499626219,916.499235900119,916.499235900119,916.499235900119,0.061637299600988626,0.16614959947764874,922.1992477001622,922.3992796000093,5.999366799835116,6.099242999684066,928.3992575001903,11.999268199782819,928.5325895003043,928.5325895003043,0.00019919965416193008,0.09935629973188043,up,0.18133739987388253,928.7658013999462,3.9999838918447495e-05,0.0979883000254631,934.7993292002939,934.7993292002939,0.02612570021301508,0.13140279985964298,4.0,2.872801700141281,,,,,,,928.4992490001023,928.4992490001023,916.399303200189,916.399303200189,6.099328599870205,12.09926739986986,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.6990491002798,937.6990491002798,0.0065576001070439816,0.09828029992058873,4.0,1.0260793999768794,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.7661036001518,938.7661036001518,0.007906599901616573,0.09849520027637482,5.0,1.4248449997976422,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.2326243002899,940.2326243002899,0.007225099951028824,0.09923049993813038,3.0,1.2600889997556806,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.5324436998926,941.5324436998926,0.0061818999238312244,0.09950050013139844,3.0,0.9942728001624346,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.565939700231,942.565939700231,0.007834499701857567,0.09791829995810986,3.0,0.7244814997538924,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.3325646999292,943.3325646999292,0.007788300048559904,0.09754780028015375,5.0,1.3909197999164462,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.7660252000205,944.7660252000205,0.0016836998984217644,0.09790659975260496,4.0,2.430555200204253,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,947.2327775000595,0.00018989993259310722,0.09849519981071353,953.2156231999397,6.014889500103891,6.098302700091153,953.399165800307,953.399165800307,0.057531300000846386,0.1654387996532023,6.031801699660718,959.515910600312,959.515910600312,959.515910600312,0.07473069988191128,0.18206629948690534,965.2158071999438,965.4158263001591,6.0151946996338665,6.115222499705851,971.4157767002471,12.015121199656278,971.5490951002575,971.5490951002575,0.01524739945307374,0.11519179958850145,up,2.220570200122893,973.8157518003136,4.479987546801567e-05,0.09801690001040697,979.8325407002121,979.8325407002121,0.009761500172317028,0.11454480001702905,3.0,1.4058151999488473,,,,,,,971.5157480002381,971.5157480002381,959.3823015000671,959.3823015000671,,,979.8325407002121,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.2656784001738,981.2656784001738,0.007513400167226791,0.09801110019907355,3.0,0.8244186001829803,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.1324273003265,982.1324273003265,0.006619799882173538,0.09904159978032112,3.0,0.6600265000015497,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.8324293000624,982.8324293000624,0.008177499752491713,0.09913600003346801,5.0,1.3921359004452825,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.265809699893,984.265809699893,0.006729000248014927,0.09915170026943088,4.0,1.3267049002461135,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.6492890999652,985.6492890999652,0.008684400003403425,0.11401590006425977,3.0,0.9397745002061129,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.6157748000696,986.6157748000696,0.007305299863219261,0.09859809977933764,3.0,0.8919208999723196,,,,,,,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.548821200151,987.548821200151,0.0021718000061810017,0.09750910010188818,4.0,7.962883499916643,,,,,,,,3777,Moral,2024-10-08_12h39.27.553,MoralCondition_v2,2022.2.5,30.016599172950084,
