loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_4.started,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,p_port_6.started,fixation_cross.stopped,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,p_port_10.started,accept_reject.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,participant,session,date,expName,psychopyVersion,frameRate,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.1887766998261,1027.1887766998261,0.006755499634891748,0.13245079992339015,1.0,0.9601384000852704,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.188937800005,1028.188937800005,0.006510300096124411,0.13257860019803047,4.0,3.226841500028968,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.4724125000648,1031.4724125000648,0.007930300198495388,0.1482714000158012,1.0,1.874247799627483,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.37220920017,1033.37220920017,0.0013938997872173786,0.13121759984642267,6.0,2.0979003999382257,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1035.5057268999517,0.00013369973748922348,0.13233370007947087,6.0156526998616755,1041.52208600007,1041.6888895002194,1041.6888895002194,0.07035839976742864,0.21571809984743595,6.01571309985593,1047.7888441001996,1047.7888441001996,1047.7888441001996,0.06942899990826845,0.21566459955647588,1053.522018800024,1053.7220717999153,6.01564919995144,6.149079999886453,12.015558199957013,1059.7553602000698,1059.822021999862,1059.822021999862,0.01574969943612814,0.14898679964244366,up,1.2262778002768755,1061.088695500046,3.2899901270866394e-05,0.13164420006796718,1067.1052454002202,1067.1052454002202,0.025953799951821566,0.1479122000746429,6.0,2.2899317000992596,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.4387002000585,1069.4387002000585,0.006401800084859133,0.132470500189811,4.0,4.96047559985891,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.4389772000723,1074.4389772000723,0.008176699746400118,0.1305766999721527,1.0,1.890194000210613,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.3719691000879,1076.3719691000879,0.007451099809259176,0.13231569994241,1.0,0.9593691001646221,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.3719025999308,1077.3719025999308,0.007370600011199713,0.1316484003327787,1.0,0.7919731000438333,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.205255900044,1078.205255900044,0.00825339974835515,0.1318843998014927,1.0,1.224776600021869,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.4719559000805,1079.4719559000805,0.007186600007116795,0.13127429969608784,3.0,5.4915948999114335,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.005304200109,1085.005304200109,0.0006654001772403717,0.13261600024998188,6.0,3.16635619988665,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1088.2054611002095,0.00013059983029961586,0.13251359993591905,5.999029199592769,1094.2385594998486,1094.4052941999398,1094.4052941999398,0.0901399995200336,0.23253359971567988,5.999138599727303,1100.5052990000695,1100.5052990000695,1100.5052990000695,0.08659049961715937,0.23245729971677065,1106.2383898999542,1106.4051668997854,5.9991190996952355,6.132409999612719,11.999084699433297,1112.438426699955,1112.538474699948,1112.538474699948,0.03258639946579933,0.16571089951321483,up,1.6931996997445822,1114.2884367001243,4.3999869376420975e-05,0.11467530019581318,1120.3050008998252,1120.3050008998252,0.024199299979954958,0.1478724000044167,4.0,3.5913903997279704,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.9552523000166,1123.9552523000166,0.007899800315499306,0.14746230002492666,1.0,2.0072520999237895,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.9884871002287,1125.9884871002287,0.008117199875414371,0.13098589982837439,1.0,0.7237625000998378,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.754852899816,1126.754852899816,0.007941100280731916,0.13094149995595217,1.0,0.8573503997176886,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.6549038998783,1127.6549038998783,0.007824199739843607,0.13106859987601638,3.0,3.1577836996875703,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.8551571997814,1130.8551571997814,0.00787759991362691,0.1319619999267161,6.0,1.9916853997856379,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.8884219001047,1132.8884219001047,0.006322599947452545,0.13270439999178052,1.0,2.627155799884349,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.5551149998792,1135.5551149998792,0.0016792998649179935,0.1305760000832379,6.0,1.930198899935931,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1137.5219942000695,0.0002751997672021389,0.1312131998129189,6.031260499730706,1143.5550342001952,1143.7051937999204,1143.7051937999204,0.07048079976812005,0.21443009981885552,6.014437499921769,1149.8052949998528,1149.8052949998528,1149.8052949998528,0.07242689980193973,0.21454899944365025,1155.5383549002,1155.738322999794,6.014399199746549,6.147757899481803,12.01449599955231,1161.7716510999016,1161.838280300144,1161.838280300144,0.01458539953455329,0.14769279956817627,down,1.913273399695754,1163.7882787999697,3.429967910051346e-05,0.13112419983372092,1169.805230999831,1169.805230999831,0.025174399837851524,0.1478571998886764,1.0,3.1569421999156475,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.0047788000666,1173.0047788000666,0.007127400022000074,0.13132539996877313,5.0,3.5917671998031437,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.6380668999627,1176.6380668999627,0.007807900197803974,0.13105039997026324,6.0,2.1244271001778543,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.8215239001438,1178.8215239001438,0.00773639976978302,0.1473654001019895,5.0,2.4739751000888646,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.3385124998167,1181.3385124998167,0.00815619993954897,0.14783160015940666,3.0,5.7070291000418365,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.0714660999365,1187.0714660999365,0.007051100023090839,0.13246729969978333,6.0,2.2597769000567496,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.3716509998776,1189.3716509998776,0.006908699870109558,0.1327395997941494,5.0,2.559972600080073,,,,,,,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.971627799794,1191.971627799794,0.0013027996756136417,0.1313387998379767,3.0,3.231185699813068,3599,Moral,2024-11-20_14h32.54.226,MoralCondition_v2,2022.2.5,59.84927555154056,
