loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,player_image_offer.stopped,player_name_offer.stopped,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,p_port_8.stopped,p_port_10.stopped,p_port_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,22.085449159378186,0.0008574000094085932,0.10104059998411685,22.667709469911642,22.967757000005804,23.267753969994374,23.567757299984805,23.867701569921337,24.20113419997506,24.20113419997506,0.0020886000711470842,0.10124510002788156,39.20117829996161,15.00129000004381,39.30118439998478,0.0012621000641956925,0.10118970007169992,39.76787239999976,space,1.3475275000091642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.5835383000085,908.5835383000085,0.007355599896982312,0.09827259997837245,3.0,1.725159400026314,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.3501203999622,910.3501203999622,0.0015545999631285667,0.09793990000616759,2.0,3.4640897000208497,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,913.8501384999836,0.00029239989817142487,0.09809949994087219,919.8500375999138,6.031291299965233,920.0499529999215,920.0499529999215,0.08930400002282113,0.1980162999825552,6.031129900016822,926.13333709992,926.13333709992,926.13333709992,0.06861269997898489,0.18102779996115714,931.833215599996,932.033159499988,6.014383099973202,6.114423600025475,938.0331869999645,12.01439709996339,938.1164477999555,938.1164477999555,938.1666791000171,938.1666791000171,0.014426799956709146,0.11431340000126511,up,1.4280730000464246,939.6498597000027,4.1899969801306725e-05,0.0971644000383094,945.6497661999892,945.6497661999892,945.6497661999892,0.009950999985449016,0.09723159996792674,2.0,2.721778400009498,,,,,,,926.0331270999741,926.0331270999741,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.433190700016,948.433190700016,0.008165300008840859,0.11443650000728667,5.0,2.4404509000014514,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.8998606000096,950.8998606000096,0.007394699961878359,0.09777690004557371,5.0,2.6589588000206277,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.6167013999075,953.6167013999075,0.00837549997959286,0.1141090999590233,3.0,2.0068410000531003,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.6665668999776,955.6665668999776,0.008457400021143258,0.11474570003338158,3.0,1.3738820999860764,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.0663637999678,957.0663637999678,0.007347900071181357,0.09918880008626729,3.0,1.7262377999722958,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.833126799902,958.833126799902,0.00723170000128448,0.09781289997044951,5.0,2.2582843999844044,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.1330820999574,961.1330820999574,0.0006997000891715288,0.09935420006513596,2.0,3.3665277999825776,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,964.5332587999292,0.00013409997336566448,0.09893420001026243,970.5497688999167,6.015662899939343,970.7166081999894,970.7166081999894,0.07144650002010167,0.18261729995720088,6.01558320003096,976.8165312999627,976.8165312999627,976.8165312999627,0.07010809995699674,0.18231229996308684,982.5164755999576,982.71656109998,6.015890900045633,6.115578999975696,988.7165000999812,12.015757499961182,988.8163740999298,988.8163740999298,988.8496807999909,988.8496807999909,0.01582189998589456,0.11558860004879534,up,0.9851623999420553,989.8830636999337,3.029999788850546e-05,0.09841470001265407,995.8831042000093,995.8831042000093,995.8831042000093,0.009577900054864585,0.09854919998906553,3.0,3.1230040999362245,,,,,,,976.7165267999517,976.7165267999517,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.0664225999499,999.0664225999499,0.008150100009515882,0.1145445000147447,5.0,2.4071085000177845,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.5000313000055,1001.5000313000055,0.0063168000197038054,0.09877339995000511,5.0,2.1269359999569133,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.6663376999786,1003.6663376999786,0.007217800011858344,0.09739549993537366,3.0,2.224624599912204,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.9327663999284,1005.9327663999284,0.010234400047920644,0.09779520006850362,5.0,3.6550601000199094,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.6327932999702,1009.6327932999702,0.007545100059360266,0.09835099999327213,2.0,2.458304699975997,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.1329493999947,1012.1329493999947,0.006723899976350367,0.09899379999842495,3.0,1.6931621999247,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.8661245999392,1013.8661245999392,0.001207799999974668,0.09789139998611063,2.0,2.6984342000214383,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1016.5998636999866,0.00028769997879862785,0.0980055999243632,1022.6162302999292,6.014770400011912,1022.7828115000157,1022.7828115000157,0.06834210001397878,0.18126019998453557,6.014710200019181,1028.8830998999765,1028.8830998999765,1028.8830998999765,0.06913339998573065,0.18160460004583,1034.5829078999814,1034.7829079999356,6.014879700029269,6.114746600040235,1040.7828738999087,12.014771400019526,1040.882841899991,1040.882841899991,1040.9162401999347,1040.9162401999347,0.015110100037418306,0.1147108000004664,up,0.7907207000534981,1041.7493423999986,4.229997284710407e-05,0.09790609998162836,1047.7492867999244,1047.7492867999244,1047.7492867999244,0.008336900034919381,0.09786870004609227,3.0,1.92374270001892,,,,,,,1028.7828982999781,1028.7828982999781,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.7160618999042,1049.7160618999042,0.007312299916520715,0.09776709997095168,3.0,2.4917108000954613,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.249272899935,1052.249272899935,0.006503499927930534,0.09923980000894517,2.0,2.060338200069964,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.349379299907,1054.349379299907,0.00672039994969964,0.09944659995380789,4.0,1.9936060999752954,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.3827918999596,1056.3827918999596,0.007335099973715842,0.09778079995885491,2.0,1.8247729999711737,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.2495985999703,1058.2495985999703,0.006864599999971688,0.09947620006278157,2.0,2.9933051000116393,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.2994057999458,1061.2994057999458,0.008795600035227835,0.11487190006300807,2.0,1.2738410000456497,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.5993626000127,1062.5993626000127,0.0006941999308764935,0.09919609990902245,4.0,3.100207900046371,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1065.733008799958,0.00029589992482215166,0.0979112999048084,1071.7493656999432,6.014561699936166,1071.9160975000123,1071.9160975000123,0.06791049998719245,0.1812577999662608,6.014539700001478,1078.0158773999428,1078.0158773999428,1078.0158773999428,0.07246910000685602,0.18136749998666346,1083.7162536999676,1083.9159883999964,6.014505899976939,6.114648699993268,1089.916032499983,12.014558500028215,1090.015988499974,1090.015988499974,1090.0493313999614,1090.0493313999614,0.014668900053948164,0.11464639997575432,up,1.641431099968031,1091.7493376999628,4.6900007873773575e-05,0.09821710002142936,,1097.7660479999613,1097.7660479999613,0.02471500006504357,0.1147077000932768,4.0,3.8910084000090137,,,,,,,1077.9160513000097,1077.9160513000097,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.6994107000064,1101.6994107000064,0.0070547000505030155,0.09811939997598529,2.0,2.3588105000089854,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.099292299943,1104.099292299943,0.008180100005120039,0.0981448000529781,3.0,1.6245151000330225,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.7657585999696,1105.7657585999696,0.006958500016480684,0.097413600073196,5.0,5.491370400064625,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.2992318999022,1111.2992318999022,0.007712600054219365,0.09818249999079853,3.0,1.891726000001654,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.2494908999652,1113.2494908999652,0.00834739999845624,0.11444489995483309,5.0,2.506719799945131,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.7825587999541,1115.7825587999541,0.007367199985310435,0.09790519997477531,3.0,2.7918021000223234,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.61575909995,1118.61575909995,0.0007689000340178609,0.0990941000636667,3.0,2.5993534000590444,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1121.24935920001,0.00025969999842345715,0.09788350004237145,1127.2659267999697,6.0146258000750095,1127.432355799945,1127.432355799945,0.0766565001104027,0.1812834000447765,6.014497800031677,1133.5325414999388,1133.5325414999388,1133.5325414999388,0.07666300004348159,0.18123880005441606,1139.2325968999648,1139.4324539999943,6.014589500031434,6.114573600119911,1145.432457299903,12.014483400038444,1145.5156363999704,1145.5156363999704,1145.5488508999115,1145.5488508999115,0.014254400157369673,0.09762600006069988,up,0.49387869995553046,1146.082439599908,4.47999918833375e-05,0.0976776999887079,,1152.0992907999316,1152.0992907999316,0.026194300036877394,0.11433180002495646,4.0,4.255634099943563,,,,,,,1133.43251459999,1133.43251459999,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.399106799974,1156.399106799974,0.007493500015698373,0.09803360002115369,6.0,3.0915533000370488,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.5325590999564,1159.5325590999564,0.007379099959507585,0.09798829990904778,2.0,1.6251671999925748,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.199130599969,1161.199130599969,0.007147300057113171,0.09785420005209744,3.0,2.058596199960448,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.315993999946,1163.315993999946,0.008189199957996607,0.11390150000806898,3.0,1.640047900029458,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.982452899916,1164.982452899916,0.007102199946530163,0.09796789998654276,5.0,2.1586370000150055,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.1822897999082,1167.1822897999082,0.00667749997228384,0.09916270000394434,5.0,1.427493799943477,,,,,,,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.6489327999298,1168.6489327999298,0.0011827999260276556,0.09787209995556623,2.0,3.09789999993518,,,,,,1660,Moral,2025-03-04_17h31.15.868,MoralCondition_v2,2022.2.5,29.962394198714776,
