loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,p_port_3.stopped,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Instructions_Affinity_Score.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_intro.stopped,player_name_intro.stopped,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,p_port_8.stopped,p_port_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,941.6371918004006,0.00013200007379055023,0.09951910004019737,947.6368003003299,5.9991803001612425,947.8035032004118,947.8035032004118,0.05862070061266422,0.16611420176923275,5.999164501205087,953.9034704007208,953.9034704007208,953.9034704007208,0.0532160010188818,0.1661916021257639,959.6034076996148,959.803404899314,5.999215200543404,6.098951600492001,965.8034956995398,11.99928830191493,965.9367075990885,965.9367075990885,-0.00032309815287590027,0.09911560080945492,down,1.6362417005002499,967.6201671008021,4.1600316762924194e-05,0.0979797001928091,973.6366252992302,973.6366252992302,973.6366252992302,0.011001700535416603,0.11464270018041134,6.0,2.937942499294877,,,,,,,953.803475400433,953.803475400433,965.903405899182,965.903405899182,6.099162200465798,6.099262800067663,12.099155900999904,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.6033654995263,976.6033654995263,0.006839601323008537,0.09808340109884739,1.0,1.2257058005779982,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.869988899678,977.869988899678,0.007227400317788124,0.09795459918677807,1.0,2.225093999877572,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.136488199234,980.136488199234,0.009155699983239174,0.09896870143711567,1.0,0.857914499938488,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.0366900991648,981.0366900991648,0.0076739005744457245,0.09914540126919746,6.0,1.8592154998332262,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.9366854000837,982.9366854000837,0.0075171999633312225,0.09767300076782703,7.0,3.7249717004597187,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.7032095007598,986.7032095007598,0.006618300452828407,0.09913930110633373,1.0,2.6266472004354,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.3698974996805,989.3698974996805,0.0007217004895210266,0.09910189919173717,1.0,2.3327400013804436,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,991.7367726005614,0.00032770074903964996,0.09740710072219372,997.7365509998053,6.0306339003145695,997.9366027992219,997.9366027992219,0.09321020171046257,0.19743300043046474,6.030441701412201,1004.0363724008203,1004.0363724008203,1004.0363724008203,0.0902521014213562,0.19726460054516792,1009.7364895995706,1009.9366372004151,6.030722601339221,6.130561200901866,1015.9363183006644,12.030315700918436,1016.0700736008584,1016.0700736008584,0.030787602066993713,0.13058670237660408,down,1.4231008999049664,1017.5531361997128,4.640035331249237e-05,0.09796440042555332,1023.5699397996068,1023.5699397996068,1023.5699397996068,0.009365901350975037,0.11471210047602654,1.0,3.20624059997499,,,,,,,1003.9365582000464,1003.9365582000464,1016.0365858003497,1016.0365858003497,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.80309679918,1026.80309679918,0.0068802013993263245,0.09758150018751621,6.0,3.958518199622631,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.8197313006967,1030.8197313006967,0.008920598775148392,0.1136987004429102,4.0,2.072401000186801,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.9197268001735,1032.9197268001735,0.007195999845862389,0.09802459925413132,6.0,1.5916671995073557,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.5529446993023,1034.5529446993023,0.006464499980211258,0.09909840114414692,1.0,1.1273240987211466,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.7196383997798,1035.7196383997798,0.007449498400092125,0.09790699928998947,1.0,0.99332519993186,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.7528754007071,1036.7528754007071,0.007606400176882744,0.09813269972801208,1.0,1.4915484003722668,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.2865763995796,1038.2865763995796,0.0012846998870372772,0.09773579984903336,1.0,2.5642056986689568,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1040.886725999415,0.00014740042388439178,0.09938460029661655,1046.8863382991403,5.999392699450254,1047.0528768002987,1047.0528768002987,0.05992550030350685,0.1657218001782894,5.999199999496341,1053.1531275007874,1053.1531275007874,1053.1531275007874,0.05756090022623539,0.16606339998543262,1058.852945100516,1059.0529318992049,5.999274400994182,6.099264500662684,1065.0529523994774,11.999230900779366,1065.1862291004509,1065.1862291004509,0.00011040084064006805,0.099107401445508,up,0.34685310162603855,1065.5862271003425,4.3898820877075195e-05,0.09740989841520786,,1071.602778000757,1071.602778000757,0.020318899303674698,0.11424929834902287,2.0,3.1283654998987913,,,,,,,1053.0531029999256,1053.0531029999256,1065.1529303006828,1065.1529303006828,6.099226599559188,6.099462300539017,12.099249800667167,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.7695418000221,1074.7695418000221,0.0074155014008283615,0.09753159992396832,2.0,1.8582576010376215,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.6862353999168,1076.6862353999168,0.007133400067687035,0.1135758999735117,2.0,1.907599799335003,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.6193119008094,1078.6193119008094,0.00865980051457882,0.0969817005097866,2.0,1.956275999546051,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.636277699843,1080.636277699843,0.00785760022699833,0.11433489993214607,2.0,1.4740377012640238,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.1528706997633,1082.1528706997633,0.0094464011490345,0.11489260010421276,5.0,3.572860499843955,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.7526664007455,1085.7526664007455,0.0068524982780218124,0.09932709857821465,3.0,2.5937015991657972,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.3861849997193,1088.3861849997193,0.0010607000440359116,0.09818149916827679,4.0,4.5983399990946054,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1093.01983070001,0.00024990178644657135,0.09777410142123699,1099.019399099052,6.0310936011374,1099.2195491995662,1099.2195491995662,0.08995630219578743,0.19788090139627457,6.031311200931668,1105.3195597995073,1105.3195597995073,1105.3195597995073,0.09376690164208412,0.1979880016297102,1111.019447600469,1111.2193553000689,6.031089400872588,6.131007701158524,1117.2193129006773,12.031042302027345,1117.3526699002832,1117.3526699002832,0.031229902058839798,0.13098420202732086,up,0.5807883013039827,1117.9860102999955,4.0899962186813354e-05,0.09785169921815395,,1124.0192897003144,1124.0192897003144,0.024369999766349792,0.1311699990183115,6.0,8.107783598825336,,,,,,,1105.2194056995213,1105.2194056995213,1117.3193292990327,1117.3193292990327,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.1527318004519,1132.1527318004519,0.008663700893521309,0.09731739945709705,1.0,1.3896255008876324,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.5858945008367,1133.5858945008367,0.006830299273133278,0.09920349903404713,1.0,0.8266495000571012,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.4692621007562,1134.4692621007562,0.008945999667048454,0.11447209864854813,1.0,0.673149399459362,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.169193599373,1135.169193599373,0.007522899657487869,0.09871120005846024,1.0,0.992255799472332,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.2026272006333,1136.2026272006333,0.007415400817990303,0.09776639938354492,1.0,0.5915167983621359,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.8526850994676,1136.8526850994676,0.008443498983979225,0.1144728995859623,4.0,3.6072834003716707,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.4859095998108,1140.4859095998108,0.0007125008851289749,0.09912759996950626,7.0,2.9663483016192913,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1143.4860954005271,0.00027679838240146637,0.09824729897081852,1149.5025139991194,6.014776198193431,1149.7526299003512,1149.7526299003512,0.15065659955143929,0.2647666987031698,6.031205600127578,1155.7856760006398,1155.7856760006398,1155.7856760006398,0.0814558994024992,0.1978813000023365,1161.4857590999454,1161.6859003007412,6.031334899365902,6.1311770007014275,1167.7024364992976,12.014457499608397,1167.8023182991892,1167.8023182991892,0.014817999675869942,0.1312774010002613,up,1.8913454003632069,1169.7168626002967,1.2099742889404297e-05,0.08467769995331764,,1175.735628399998,1175.735628399998,0.011236099526286125,0.10147150047123432,1.0,1.5579281002283096,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.3358763996512,1177.3358763996512,0.007482999935746193,0.09787460044026375,1.0,0.8912818003445864,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.2691971994936,1178.2691971994936,0.0075745005160570145,0.09773880057036877,1.0,0.4914005994796753,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.802448399365,1178.802448399365,0.0074292998760938644,0.09758280031383038,5.0,1.557931099087,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.4023889005184,1180.4023889005184,0.006534000858664513,0.09907099977135658,1.0,1.093663800507784,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.5357968006283,1181.5357968006283,0.006380699574947357,0.09917679987847805,1.0,3.2603881005197763,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.8527504000813,1184.8527504000813,0.008193299174308777,0.11417379975318909,1.0,0.8401880990713835,,,,,,,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.7190323006362,1185.7190323006362,0.0015118010342121124,0.09753470122814178,7.0,2.2304675988852978,,,,,,,,6664,Moral,2024-07-08_10h56.39.255,MoralCondition_v2,2022.2.5,30.037886658803874,
